Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Latitude,Longitude,Category_2,yelp_ID,Local_sg_time,stars
584,3309,Combined,4bbbb0e4ed7776b0eac83e51,37728,Sat May 26 00:37:48 +0000 2012,35.173287,-80.850905,Liquor Store,eMEvSMcNsdQx6AVh510HIg,26/5/2012 0:37,3.5
844,3122,Combined,4b230630f964a5204c5224e3,37728,Sat May 26 03:49:39 +0000 2012,35.225713,-80.841938,Bar,QUwzjNeegM1543YLphMb9w,26/5/2012 3:49,3
1537,3121,Combined,4c1327b37f7f2d7f3fb7de68,37728,Sat May 26 05:58:00 +0000 2012,35.208091,-80.860019,Strip Club,u-AEugv1ZSs6w8S6jEXApg,26/5/2012 5:58,2.5
118,3502,Combined,4bafbc5df964a520781c3ce3,37757,Mon Jul 15 00:59:56 +0000 2013,35.220442,-80.940163,Bar,4buRElPC3-ka-s2q55VVFw,15/7/2013 0:59,2
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Fri Oct 12 10:22:35 +0000 2012,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,12/10/2012 10:22,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Wed Oct 17 10:04:10 +0000 2012,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,17/10/2012 10:04,3.5
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Mon Oct 22 10:30:33 +0000 2012,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,22/10/2012 10:30,3.5
1546,1546,Independent,4c06671e91d776b0e5c5f8f9,37782,Tue Oct 23 17:48:22 +0000 2012,35.098634,-80.775869,Doctor's Office,1u8cUa7sfVaY41NkjxOk2g,23/10/2012 17:48,2
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Thu Oct 25 10:04:36 +0000 2012,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,25/10/2012 10:04,3.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Fri Oct 26 13:18:04 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,26/10/2012 13:18,2.5
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Mon Oct 29 10:29:55 +0000 2012,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,29/10/2012 10:29,3.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Wed Oct 31 10:05:17 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,31/10/2012 10:05,2.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Wed Oct 31 15:55:34 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,31/10/2012 15:55,2.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Thu Nov 01 10:24:49 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,1/11/2012 10:24,2.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Fri Nov 02 10:33:11 +0000 2012,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,2/11/2012 10:33,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Tue Nov 06 16:53:55 +0000 2012,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,6/11/2012 16:53,3.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Wed Nov 07 11:03:12 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,7/11/2012 11:03,2.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Thu Nov 08 10:57:24 +0000 2012,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,8/11/2012 10:57,3.5
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Fri Nov 09 10:55:18 +0000 2012,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,9/11/2012 10:55,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Mon Nov 12 11:12:57 +0000 2012,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,12/11/2012 11:12,3.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Tue Nov 13 10:53:21 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,13/11/2012 10:53,2.5
1131,3305,Combined,4bc69b28bf29c9b6b729fa2a,37782,Fri Nov 16 10:59:03 +0000 2012,35.12534,-80.709367,Coffee Shop,TuXyn_80mPog8POoawCP7g,16/11/2012 10:59,2.5
1129,3305,Combined,4b525236f964a520127727e3,37782,Fri Nov 16 16:30:08 +0000 2012,35.125177,-80.709311,Grocery Store,x73mVdq-Q3xDrfgyjaXSCQ,16/11/2012 16:30,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Fri Nov 16 16:47:33 +0000 2012,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,16/11/2012 16:47,3.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Tue Nov 20 11:38:50 +0000 2012,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,20/11/2012 11:38,3.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Thu Dec 06 11:34:09 +0000 2012,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,6/12/2012 11:34,3.5
1544,3208,Combined,4c1f9cd7b4e62d7f52e7df93,37782,Thu Dec 06 20:06:39 +0000 2012,35.102789,-80.985973,Juice Bar,YOqMLa1VN64ajf-kO9vv8g,6/12/2012 20:06,4
431,431,Independent,4b23dd6df964a520885b24e3,37782,Thu Dec 06 20:20:05 +0000 2012,35.095874,-80.934414,Liquor Store,kw2w9U9NWihxCw-Pe_kvSA,6/12/2012 20:20,4
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Fri Dec 07 11:30:11 +0000 2012,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,7/12/2012 11:30,3.5
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Fri Dec 07 16:53:20 +0000 2012,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,7/12/2012 16:53,3.5
242,242,Independent,4b17ff0df964a5201ccb23e3,37782,Sat Dec 08 03:03:05 +0000 2012,35.152745,-80.825107,Grocery Store,MTaUKiq8TgQ5SD0RrQQtJA,8/12/2012 3:03,4
1543,3210,Combined,4cdee47ddf986ea8feb5de16,37782,Wed Dec 12 22:04:52 +0000 2012,35.083163,-80.876869,Optical Shop,i4KjXyE5Xa9sL9W0UNAAFg,12/12/2012 22:04,3
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Thu Dec 13 12:19:30 +0000 2012,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,13/12/2012 12:19,3.5
92,3210,Combined,4b09e545f964a520571f23e3,37782,Thu Dec 13 16:13:58 +0000 2012,35.081045,-80.877163,Sporting Goods Shop,UFQR4e86WtDcFsIe7tcX6Q,13/12/2012 16:13,4
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Thu Dec 13 16:39:04 +0000 2012,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,13/12/2012 16:39,3.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Mon Dec 17 10:51:20 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,17/12/2012 10:51,2.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Tue Dec 18 11:39:26 +0000 2012,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,18/12/2012 11:39,3.5
1498,1498,Independent,4eecf47e9911d70cb7421fd7,37782,Tue Dec 18 19:50:26 +0000 2012,35.094831,-80.935437,Gas Station / Garage,X7up9MJY5knRsyguvmhTCw,18/12/2012 19:50,2
1539,3209,Combined,4c0025a1ca1920a12eeded81,37782,Wed Dec 19 16:20:21 +0000 2012,35.083043,-80.884955,Grocery Store,8q_seNWRC-4IAWIkF296Uw,19/12/2012 16:20,3
62,62,Independent,4b227838f964a520444724e3,37782,Wed Dec 19 16:37:24 +0000 2012,35.094817,-80.876631,Pet Store,APpvYUSfd9294aSs57jfOQ,19/12/2012 16:37,4
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Wed Dec 19 17:11:28 +0000 2012,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,19/12/2012 17:11,3.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Fri Dec 21 11:10:59 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,21/12/2012 11:10,2.5
1538,1538,Independent,4c376b78dfb0e21eaabeaca8,37782,Sat Aug 11 21:12:42 +0000 2012,35.114889,-80.696104,Furniture / Home Store,XfhMy296hTE9JMbyLypVvw,11/8/2012 21:12,1.5
1540,3217,Combined,4b8c3ea2f964a52037c632e3,37782,Sat Aug 11 23:59:29 +0000 2012,35.125652,-80.701892,Department Store,Id2Et6USiXpZC2-T-J421A,11/8/2012 23:59,4
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Tue Aug 14 11:51:43 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,14/8/2012 11:51,2.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Wed Aug 22 16:28:51 +0000 2012,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,22/8/2012 16:28,3.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Wed Sep 05 09:58:13 +0000 2012,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,5/9/2012 9:58,2.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Wed Jan 02 11:04:25 +0000 2013,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,2/1/2013 11:04,2.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Thu Jan 03 11:06:32 +0000 2013,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,3/1/2013 11:06,3.5
957,957,Independent,4ccc8582063a721e773f8f9a,37782,Sat Jan 05 01:22:08 +0000 2013,35.229137,-80.867397,American Restaurant,01fuY2NNscttoTxOYbuZXw,5/1/2013 1:22,4
2,2,Independent,4bddc45c6198c9b6859711ff,37782,Sun Jan 06 02:09:05 +0000 2013,35.228426,-80.854568,Pub,sXj4ZFR9SmftEDXOzmZscw,6/1/2013 2:09,3
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Tue Jan 08 12:16:43 +0000 2013,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,8/1/2013 12:16,2.5
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Thu Jan 10 12:05:09 +0000 2013,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,10/1/2013 12:05,3.5
1539,3209,Combined,4c0025a1ca1920a12eeded81,37782,Thu Jan 10 16:24:02 +0000 2013,35.083043,-80.884955,Grocery Store,8q_seNWRC-4IAWIkF296Uw,10/1/2013 16:24,3
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Fri Jan 11 11:55:00 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,11/1/2013 11:55,3.5
1541,1541,Independent,4b301538f964a520c3f524e3,37782,Mon Jan 14 09:07:58 +0000 2013,35.061952,-80.774297,Hardware Store,HOhVEQBk0ME82q3OE810UQ,14/1/2013 9:07,2.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Wed Jan 16 10:08:35 +0000 2013,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,16/1/2013 10:08,3.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Thu Jan 17 09:52:10 +0000 2013,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,17/1/2013 9:52,3.5
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Mon Jan 28 09:40:55 +0000 2013,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,28/1/2013 9:40,3.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Fri Feb 01 10:53:49 +0000 2013,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,1/2/2013 10:53,3.5
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Mon Feb 04 10:50:15 +0000 2013,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,4/2/2013 10:50,3.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Thu Feb 07 11:01:20 +0000 2013,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,7/2/2013 11:01,3.5
1542,1542,Independent,4b1da4a3f964a520701324e3,37782,Mon Feb 25 11:02:03 +0000 2013,35.10117,-80.983575,Hardware Store,n7Gbw3d3ReS7n907kyni_g,25/2/2013 11:02,3.5
262,3208,Combined,4bd393d7b221c9b6c128dad0,37782,Mon Feb 25 16:30:05 +0000 2013,35.102585,-80.987477,Cosmetics Shop,4OCHor3NL5FymD4Q57yB_w,25/2/2013 16:30,3
97,3401,Combined,4b65f464f964a520c80a2be3,37782,Mon Mar 04 10:51:35 +0000 2013,35.093261,-80.877527,Hardware Store,nL6eT6SqnSIMOceC22dTkA,4/3/2013 10:51,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Tue Mar 05 14:01:43 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,5/3/2013 14:01,3.5
1007,3227,Combined,4b05863bf964a520785922e3,37782,Sat Mar 16 16:59:15 +0000 2013,35.228058,-80.841651,Pub,yZwuB_xo-N843Nx5sRP1QQ,16/3/2013 16:59,3
1545,1545,Independent,4d2912f9915fa093c516030a,37782,Sat Jun 01 12:30:14 +0000 2013,35.176813,-80.705737,Building,RkQBWVBSHMeLGV41x3GwyA,1/6/2013 12:30,1
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Mon Jun 24 09:41:55 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,24/6/2013 9:41,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Thu Jun 27 09:55:05 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,27/6/2013 9:55,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Tue Jul 02 10:11:41 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,2/7/2013 10:11,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Mon Jul 08 12:41:07 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,8/7/2013 12:41,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Tue Jul 09 12:33:01 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,9/7/2013 12:33,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Fri Jul 12 09:57:42 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,12/7/2013 9:57,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Thu Jul 18 10:19:59 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,18/7/2013 10:19,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Wed Jul 24 12:18:21 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,24/7/2013 12:18,3.5
496,3225,Combined,4b116743f964a520ce7b23e3,37782,Thu Jul 25 09:48:05 +0000 2013,35.296316,-80.749192,Hardware Store,IDZeWX9-5yMVMViuOY-PmA,25/7/2013 9:48,3
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Fri Jul 26 10:20:58 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,26/7/2013 10:20,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Tue Jul 30 10:03:02 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,30/7/2013 10:03,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Fri Aug 02 09:37:22 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,2/8/2013 9:37,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Mon Aug 12 09:56:55 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,12/8/2013 9:56,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Tue Aug 20 12:55:36 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,20/8/2013 12:55,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Tue Aug 27 11:51:06 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,27/8/2013 11:51,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Fri Aug 30 09:47:29 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,30/8/2013 9:47,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Mon Sep 02 11:59:38 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,2/9/2013 11:59,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Tue Sep 03 09:57:03 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,3/9/2013 9:57,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Fri Sep 06 10:16:48 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,6/9/2013 10:16,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Fri Sep 13 09:59:04 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,13/9/2013 9:59,3.5
1146,3305,Combined,4b23f106f964a520605d24e3,37782,Mon Sep 16 09:44:49 +0000 2013,35.126933,-80.710513,Hardware Store,uvmCrQ9af7uyhaYXv6MXxA,16/9/2013 9:44,3.5
1026,1026,Independent,4b0758a4f964a52064fc22e3,37919,Tue Oct 16 16:36:25 +0000 2012,35.21503,-80.856648,Burrito Place,cwCLcQns_SSExsBCzWNQDA,16/10/2012 16:36,3.5
1547,1547,Independent,4b194527f964a52038da23e3,37919,Thu Oct 25 17:05:16 +0000 2012,35.225123,-80.845777,Mexican Restaurant,fEUkduphNffvbS8tDQjw7A,25/10/2012 17:05,3.5
1547,1547,Independent,4b194527f964a52038da23e3,37919,Thu Nov 01 16:59:45 +0000 2012,35.225123,-80.845777,Mexican Restaurant,fEUkduphNffvbS8tDQjw7A,1/11/2012 16:59,3.5
903,3501,Combined,4fe9c8c2e4b07aadf2adee33,37919,Mon Nov 12 23:59:56 +0000 2012,35.09895,-80.77984,Movie Theater,n-AQFKbW6MnpamdtA6ECpQ,12/11/2012 23:59,3
1553,3501,Combined,4b05863af964a520405922e3,37919,Thu Nov 15 23:48:56 +0000 2012,35.095481,-80.778768,Greek Restaurant,_D24o_hslw6Ez4xXfgbRVw,15/11/2012 23:48,3
1018,1018,Independent,4b3a3a9af964a5209c6225e3,37919,Sat Nov 17 15:06:07 +0000 2012,35.213415,-80.843802,American Restaurant,ayt7Fe37k_iQOYMw-YOqUg,17/11/2012 15:06,4
1026,1026,Independent,4b0758a4f964a52064fc22e3,37919,Tue Nov 20 21:58:00 +0000 2012,35.21503,-80.856648,Burrito Place,cwCLcQns_SSExsBCzWNQDA,20/11/2012 21:58,3.5
963,963,Independent,4b0d9ebdf964a5206d4c23e3,37919,Wed Nov 28 00:34:21 +0000 2012,35.210012,-80.835803,Italian Restaurant,jcasci3gjbsSuTEVzvDQKg,28/11/2012 0:34,4
694,694,Independent,4b06e1c7f964a5201cf222e3,37919,Sat Dec 01 00:00:56 +0000 2012,35.198939,-80.8409,Burger Joint,yWUBX9Pe6pzh1PjVj04UmQ,1/12/2012 0:00,4
1416,1416,Independent,4b0932c7f964a520ac1423e3,37919,Sun Dec 02 17:23:07 +0000 2012,35.171876,-80.806308,American Restaurant,EvWGuX0eqKcZvLRgtIFHZg,2/12/2012 17:23,4
1550,3002,Combined,4b855970f964a5205e5831e3,37919,Thu Dec 06 17:49:58 +0000 2012,35.225446,-80.84635,Pizza Place,YxwxKqemcKwV4vIQXhVv_w,6/12/2012 17:49,4.5
1548,1548,Independent,4b543944f964a520edb427e3,37919,Tue Dec 18 14:39:43 +0000 2012,35.08449,-80.729608,Gym / Fitness Center,LWj3XECuIkqm-93_fVX_qA,18/12/2012 14:39,4
1026,1026,Independent,4b0758a4f964a52064fc22e3,37919,Wed Apr 04 17:30:29 +0000 2012,35.21503,-80.856648,Burrito Place,cwCLcQns_SSExsBCzWNQDA,4/4/2012 17:30,3.5
1338,3501,Combined,4b265e85f964a520a27a24e3,37919,Sat Apr 07 18:15:50 +0000 2012,35.097334,-80.778694,Deli / Bodega,eE02dkQuSdlPu6OA83iLqg,7/4/2012 18:15,3.5
1094,1094,Independent,4b191e6df964a52035d823e3,37919,Thu Apr 12 19:54:00 +0000 2012,35.178825,-80.834227,Golf Course,dhIXqh3xTV4I-N1vZL1xaw,12/4/2012 19:54,3
526,526,Independent,4b17c706f964a52012c823e3,37919,Thu Apr 12 22:59:29 +0000 2012,35.105569,-80.807706,Coffee Shop,lcaGKzC5YEqjIFzuxlBq2A,12/4/2012 22:59,2.5
1561,3501,Combined,4b54ff6ff964a5202bd727e3,37919,Sat Apr 14 15:30:28 +0000 2012,35.098282,-80.780926,Burger Joint,uqRQ9CGtpmm3HlAtWjJoyw,14/4/2012 15:30,2.5
4,4,Independent,4b155049f964a52045b023e3,37919,Sat Apr 14 20:18:33 +0000 2012,35.224912,-80.839655,Basketball Stadium,sYJaNxG8KLus6U7TJ2JHWA,14/4/2012 20:18,4
857,857,Independent,4b9a9d0ef964a52069c635e3,37919,Sun Apr 15 01:33:45 +0000 2012,35.221888,-80.843604,Wings Joint,FTKxYJj7d5u3GiEHG5cQSQ,15/4/2012 1:33,2
1559,1559,Independent,4f2840fae4b0c67a18e16b58,37919,Mon Apr 16 21:33:51 +0000 2012,35.31599,-80.740889,Golf Course,9y9bF6E4JccSrNgbowh8Ww,16/4/2012 21:33,4
549,3222,Combined,4b154f0cf964a520beaa23e3,37919,Tue May 08 21:45:00 +0000 2012,35.175808,-80.802255,Mexican Restaurant,HMJ0-SIWhvzFIkoWb2H9hQ,8/5/2012 21:45,3
881,881,Independent,4b673d63f964a52037432be3,37919,Wed May 09 16:54:41 +0000 2012,35.189058,-80.832574,University,GyrfqeNBHj6a3anRBEvJKQ,9/5/2012 16:54,4
1536,1536,Independent,4c740e872db5236a1b3cb979,37919,Thu May 17 22:05:55 +0000 2012,35.152021,-80.83987,Sports Bar,fzRxHv7XnnDqTmX25tVbJg,17/5/2012 22:05,2.5
595,595,Independent,4dc43b81b0fb5556ccd1ee32,37919,Sat May 19 01:05:48 +0000 2012,35.220862,-80.815011,BBQ Joint,RVQE2Z2uky4c0-njFQO66g,19/5/2012 1:05,4.5
429,429,Independent,4b116f58f964a5207f7c23e3,37919,Sat May 19 02:56:20 +0000 2012,35.170998,-80.848669,Pub,Daasejc2-RV-MxEKpPjXtA,19/5/2012 2:56,3.5
917,917,Independent,4b058640f964a520595a22e3,37919,Thu May 24 00:36:18 +0000 2012,35.327626,-80.712368,Music Venue,9ePd14ukO4iwaKRcU9OSTw,24/5/2012 0:36,3
1558,1558,Independent,4b155d1cf964a5209fab23e3,37919,Wed Jun 06 16:24:06 +0000 2012,35.223653,-80.846517,Hot Dog Joint,O5AjarihqW1V8RlJnoef9A,6/6/2012 16:24,4
828,828,Independent,4c3729dbdfb0e21edb36aca8,37919,Wed Jun 06 19:11:10 +0000 2012,35.224219,-80.847831,Art Museum,5ujbo7pbCrkzdxYWIfx4nA,6/6/2012 19:11,3.5
1536,1536,Independent,4c740e872db5236a1b3cb979,37919,Fri Jun 08 00:59:50 +0000 2012,35.152021,-80.83987,Sports Bar,fzRxHv7XnnDqTmX25tVbJg,8/6/2012 0:59,2.5
1552,3305,Combined,4b05863ff964a5201a5a22e3,37919,Fri Jun 08 23:21:22 +0000 2012,35.127,-80.70838,Italian Restaurant,JjkwArNO6OnCkwBemZzyNA,8/6/2012 23:21,3.5
337,3228,Combined,4eed06e6d3e3246bdad91966,37919,Sun Jun 10 22:17:40 +0000 2012,35.212774,-80.835879,Sports Bar,WyC9ELMNH9p2KYOc9PmJLQ,10/6/2012 22:17,5
1551,3117,Combined,4cb0e17fcbab236aaf72a473,37919,Tue Jul 03 23:49:11 +0000 2012,35.174512,-80.839946,Pizza Place,RNO7SRmfVi0CyXjtPhXELg,3/7/2012 23:49,3.5
1018,1018,Independent,4b3a3a9af964a5209c6225e3,37919,Thu Jul 05 22:23:47 +0000 2012,35.213415,-80.843802,American Restaurant,ayt7Fe37k_iQOYMw-YOqUg,5/7/2012 22:23,4
1226,1226,Independent,4b524ad9f964a520527527e3,37919,Sat Jul 07 00:21:11 +0000 2012,35.160617,-80.849419,Mexican Restaurant,L_X5eAd4moE40AsX6Havhg,7/7/2012 0:21,3.5
266,266,Independent,4b100745f964a520b36723e3,37919,Sat Jul 07 17:33:34 +0000 2012,35.293192,-80.764081,Furniture / Home Store,c9SKd0bIR6nNzXOVCbOi_A,7/7/2012 17:33,3.5
1140,3402,Combined,4b0af5fef964a520bc2a23e3,37919,Wed Jul 11 14:23:22 +0000 2012,35.141316,-80.73382,Coffee Shop,USHY8ScdVj6NhybPvYQRRg,11/7/2012 14:23,4
1338,3501,Combined,4b265e85f964a520a27a24e3,37919,Wed Jul 11 17:23:42 +0000 2012,35.097334,-80.778694,Deli / Bodega,eE02dkQuSdlPu6OA83iLqg,11/7/2012 17:23,3.5
331,3216,Combined,4b38f8c0f964a520515325e3,37919,Fri Jul 20 22:56:57 +0000 2012,35.129054,-80.703089,Sandwich Place,B6k7GdsOFhqMKVa7KGZidg,20/7/2012 22:56,3.5
890,890,Independent,4b07a879f964a52042ff22e3,37919,Sun Jul 22 13:40:23 +0000 2012,35.188562,-80.761416,Diner,Ib3r1WJ00wd7OwEQM36RBw,22/7/2012 13:40,3.5
137,137,Independent,4c2101df132f0f47699aa796,37919,Sun Jul 29 13:41:59 +0000 2012,35.105234,-80.943446,Theme Park Ride / Attraction,iGNKCArayWp4fnaFHY_tZg,29/7/2012 13:41,5
1547,1547,Independent,4b194527f964a52038da23e3,37919,Fri Aug 10 17:22:01 +0000 2012,35.225123,-80.845777,Mexican Restaurant,fEUkduphNffvbS8tDQjw7A,10/8/2012 17:22,3.5
1536,1536,Independent,4c740e872db5236a1b3cb979,37919,Thu Aug 16 22:03:08 +0000 2012,35.152021,-80.83987,Sports Bar,fzRxHv7XnnDqTmX25tVbJg,16/8/2012 22:03,2.5
1556,1556,Independent,50449ed5e4b0805ba068df78,37919,Wed Sep 05 12:33:06 +0000 2012,35.227054,-80.846161,Lounge,ThnKK07hDT1haAZFMy6tUQ,5/9/2012 12:33,4.5
