Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,stars,Local_sg_time
357,2216,Combined,4cda106d5aeda1cd10eab411,26117,Thu Dec 06 23:19:56 +0000 2012,-420,51.000048,-114.072968,Clothing Store,3CoHXsCzSejNwMqNZLaoEA,4,6/12/2012 23:19
358,2216,Combined,4d941d0ca93241bdc23449d6,26117,Thu Dec 06 23:54:46 +0000 2012,-420,50.999996,-114.073046,Clothing Store,3CoHXsCzSejNwMqNZLaoEA,4,6/12/2012 23:54
324,2216,Combined,4b181710f964a520c8cc23e3,26117,Fri Dec 07 00:36:28 +0000 2012,-420,50.997989,-114.072914,Cosmetics Shop,1brrlcDdxxipWe47rI1cfw,4.5,7/12/2012 0:36
350,350,Independent,4b468466f964a520352326e3,26117,Fri Dec 07 21:46:45 +0000 2012,-420,50.997051,-114.068884,Pet Store,TzGidXF_Cfwwtw8pL9wQyg,3,7/12/2012 21:46
357,2216,Combined,4cda106d5aeda1cd10eab411,26117,Thu Dec 20 20:48:01 +0000 2012,-420,51.000048,-114.072968,Clothing Store,3CoHXsCzSejNwMqNZLaoEA,4,20/12/2012 20:48
528,528,Independent,5064b0f1e4b0512b92d0ea47,26117,Thu Dec 20 23:20:35 +0000 2012,-420,51.037695,-114.082223,Electronics Store,A4FwNRNm6Hqe6salELKMxw,3.5,20/12/2012 23:20
441,441,Independent,4baee765f964a520c4e03be3,26117,Fri Dec 21 21:19:17 +0000 2012,-420,51.043705,-114.080016,Sporting Goods Shop,FMeFDc1CLbD6V5-6C_5BFw,3,21/12/2012 21:19
575,575,Independent,4b07339bf964a52084f922e3,26117,Fri Dec 21 21:34:16 +0000 2012,-420,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,4.5,21/12/2012 21:34
393,393,Independent,4b43e231f964a52024ed25e3,26117,Fri Dec 21 22:43:03 +0000 2012,-420,51.036972,-114.027721,Wine Shop,E9O1OWS8hrIPVBcaFXu4Yg,5,21/12/2012 22:43
1245,1245,Independent,4b0586eef964a520787622e3,26117,Sat Dec 22 21:41:38 +0000 2012,-420,51.046443,-114.072439,Department Store,Q5CcN0fti3EM9IW6le_ACA,3,22/12/2012 21:41
238,2301,Combined,4b6c7c4af964a520ee3d2ce3,26117,Sun Dec 23 01:30:09 +0000 2012,-420,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,3,23/12/2012 1:30
527,527,Independent,4c67392b9cb82d7f193293d2,26117,Thu Dec 27 21:03:33 +0000 2012,-420,51.037689,-114.081615,Caf,A7xpCA_PF7oY5W60NaqvHQ,4,27/12/2012 21:03
997,2209,Combined,4b06f8a1f964a5208ff422e3,26117,Thu Dec 27 22:17:13 +0000 2012,-420,51.082822,-114.154247,Electronics Store,Z9zCD9sVsvyeZnwNYbihqg,4,27/12/2012 22:17
997,2209,Combined,4b06f8a1f964a5208ff422e3,26117,Fri Dec 28 00:55:13 +0000 2012,-420,51.082822,-114.154247,Electronics Store,Z9zCD9sVsvyeZnwNYbihqg,4,28/12/2012 0:55
1130,1130,Independent,4b0586e9f964a520c67422e3,26117,Tue Jan 01 06:54:15 +0000 2013,-420,51.045832,-114.059112,Plaza,5U1GkjH9wMlXoGk3y5nhAg,4.5,1/1/2013 6:54
1226,2104,Combined,4b04ea4df964a520df5622e3,26117,Tue Jan 01 07:16:15 +0000 2013,-420,51.045662,-114.063549,Pub,BZbWTclsf2g3awrH35P2xA,4,1/1/2013 7:16
403,403,Independent,4fefc4c9e4b030985543d0c2,26117,Thu Jan 03 21:49:11 +0000 2013,-420,51.042161,-114.036855,Neighborhood,yHz7GHARkl59UnqC8nsQKA,3.5,3/1/2013 21:49
398,398,Independent,4b08bdedf964a520b21123e3,26117,Thu Jan 03 23:54:53 +0000 2013,-420,51.040787,-114.032991,Vietnamese Restaurant,4l4eave0r5UiHlhdlUJKCw,3,3/1/2013 23:54
835,835,Independent,4bb7af653db7b713ac62209a,26117,Fri Jan 04 01:10:28 +0000 2013,-420,51.069351,-113.98405,Grocery Store,J9p2oPNouZu7Qqoc6ZheKA,3,4/1/2013 1:10
768,768,Independent,4b0586e9f964a520cf7422e3,26117,Fri Jan 04 23:43:32 +0000 2013,-420,51.054884,-114.069929,Park,1ncSALzUfiq7SnscuSGncQ,4.5,4/1/2013 23:43
358,2216,Combined,4d941d0ca93241bdc23449d6,26117,Thu Jan 10 03:07:52 +0000 2013,-420,50.999996,-114.073046,Clothing Store,3CoHXsCzSejNwMqNZLaoEA,4,10/1/2013 3:07
1245,1245,Independent,4b0586eef964a520787622e3,26117,Thu Jan 10 23:43:13 +0000 2013,-420,51.046443,-114.072439,Department Store,Q5CcN0fti3EM9IW6le_ACA,3,10/1/2013 23:43
805,805,Independent,4dc153b5d22da015334c7441,26117,Fri Jan 11 02:20:50 +0000 2013,-420,51.05371,-114.024996,Science Museum,SzufM2lzA6adxGN_dPdPdA,3,11/1/2013 2:20
563,563,Independent,50479178e4b0eef419c61185,26117,Fri Jan 11 23:34:02 +0000 2013,-420,51.040936,-114.081269,Vietnamese Restaurant,iUNp-HdyIWcY3sl3IgU_Uw,3.5,11/1/2013 23:34
1020,1020,Independent,4f05b70af9ab6dd03427c852,26117,Sat Jan 12 01:06:22 +0000 2013,-420,51.0687,-114.158828,Sporting Goods Shop,zHOnzRi3kLUsLqSaJ5hD2w,4,12/1/2013 1:06
551,551,Independent,4b3b654af964a520487325e3,26117,Sat Jan 12 16:41:55 +0000 2013,-420,51.038074,-114.093964,Fast Food Restaurant,xOI8VOlX_ZQRrS-CXbXZag,2,12/1/2013 16:41
948,948,Independent,4b9a9fdaf964a52063c735e3,26117,Sun Jan 13 04:38:31 +0000 2013,-420,51.063299,-114.090099,Bar,HvEf99qoDRPnyxFdGzbb6A,3.5,13/1/2013 4:38
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Wed Jan 16 16:33:54 +0000 2013,-420,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,16/1/2013 16:33
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Sat Jan 26 16:23:15 +0000 2013,-420,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,26/1/2013 16:23
495,495,Independent,4e8540df6c25709c5fa94cce,26117,Mon Jan 28 01:03:21 +0000 2013,-420,51.037969,-114.069156,Southern / Soul Food Restaurant,Qtu-zIwz4TDUu1U7oxCgHg,4,28/1/2013 1:03
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Mon Jan 28 16:26:53 +0000 2013,-420,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,28/1/2013 16:26
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Mon Jan 28 22:13:56 +0000 2013,-420,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,28/1/2013 22:13
358,2216,Combined,4d941d0ca93241bdc23449d6,26117,Tue Jan 29 20:59:56 +0000 2013,-420,50.999996,-114.073046,Clothing Store,3CoHXsCzSejNwMqNZLaoEA,4,29/1/2013 20:59
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Wed Jan 30 16:28:04 +0000 2013,-420,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,30/1/2013 16:28
442,442,Independent,4bb90f4598c7ef3bd1be3102,26117,Thu Jan 31 02:38:56 +0000 2013,-420,51.043202,-114.087481,Grocery Store,mzvxXwPKkl7TCK1tEZr5dQ,3.5,31/1/2013 2:38
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Thu Jan 31 16:50:48 +0000 2013,-420,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,31/1/2013 16:50
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Fri Feb 01 17:10:42 +0000 2013,-420,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,1/2/2013 17:10
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Sat Feb 02 16:39:10 +0000 2013,-420,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,2/2/2013 16:39
1245,1245,Independent,4b0586eef964a520787622e3,26117,Fri Feb 08 02:11:29 +0000 2013,-420,51.046443,-114.072439,Department Store,Q5CcN0fti3EM9IW6le_ACA,3,8/2/2013 2:11
238,2301,Combined,4b6c7c4af964a520ee3d2ce3,26117,Tue Feb 12 01:44:20 +0000 2013,-420,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,3,12/2/2013 1:44
350,350,Independent,4b468466f964a520352326e3,26117,Tue Feb 12 03:18:16 +0000 2013,-420,50.997051,-114.068884,Pet Store,TzGidXF_Cfwwtw8pL9wQyg,3,12/2/2013 3:18
442,442,Independent,4bb90f4598c7ef3bd1be3102,26117,Sat Feb 16 02:12:42 +0000 2013,-420,51.043202,-114.087481,Grocery Store,mzvxXwPKkl7TCK1tEZr5dQ,3.5,16/2/2013 2:12
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Sat Feb 16 16:26:20 +0000 2013,-420,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,16/2/2013 16:26
556,556,Independent,4deaa89952b11677f0424d8c,26117,Tue Feb 19 18:22:34 +0000 2013,-420,51.039886,-114.093424,Laundry Service,nXxe8rS0Qo1w2AtFDJsU1g,5,19/2/2013 18:22
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Mon Feb 25 21:32:34 +0000 2013,-420,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,25/2/2013 21:32
522,522,Independent,4ba96258f964a5208c233ae3,26117,Tue Mar 05 19:40:22 +0000 2013,-420,51.037715,-114.079571,Drugstore / Pharmacy,i5k6adxc1CsMxdp4bCt6Dw,4,5/3/2013 19:40
1074,1074,Independent,4b0586eef964a5206c7622e3,26117,Thu Mar 14 00:30:11 +0000 2013,-360,51.044406,-114.091737,Grocery Store,UfnDhx_yJnU-bfvBcqCC7A,4,14/3/2013 0:30
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Sat Mar 16 21:05:04 +0000 2013,-360,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,16/3/2013 21:05
324,2216,Combined,4b181710f964a520c8cc23e3,26117,Sun Mar 17 01:34:51 +0000 2013,-360,50.997989,-114.072914,Cosmetics Shop,1brrlcDdxxipWe47rI1cfw,4.5,17/3/2013 1:34
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Thu Mar 21 15:32:57 +0000 2013,-360,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,21/3/2013 15:32
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Fri Mar 22 22:27:36 +0000 2013,-360,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,22/3/2013 22:27
1245,1245,Independent,4b0586eef964a520787622e3,26117,Tue Mar 26 23:05:57 +0000 2013,-360,51.046443,-114.072439,Department Store,Q5CcN0fti3EM9IW6le_ACA,3,26/3/2013 23:05
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Thu Mar 28 15:28:14 +0000 2013,-360,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,28/3/2013 15:28
478,478,Independent,4f76760be4b0ca8cfc121575,26117,Sat Mar 30 19:18:45 +0000 2013,-360,51.040072,-114.06582,Wine Shop,21Ww9eHsv5soY7jR6u2QiA,4.5,30/3/2013 19:18
437,437,Independent,4b118eb8f964a5203f7f23e3,26117,Sat Mar 30 21:14:12 +0000 2013,-360,51.043006,-114.079241,Electronics Store,RoFaaILAVJsJeTCw39DHJQ,4.5,30/3/2013 21:14
442,442,Independent,4bb90f4598c7ef3bd1be3102,26117,Tue Apr 02 00:33:01 +0000 2013,-360,51.043202,-114.087481,Grocery Store,mzvxXwPKkl7TCK1tEZr5dQ,3.5,2/4/2013 0:33
12,12,Independent,4b786454f964a520d5ca2ee3,26117,Tue Apr 02 20:16:42 +0000 2013,-360,51.037302,-114.142945,Vietnamese Restaurant,oy9SMqeshfRrgTuJvc9s8g,4,2/4/2013 20:16
348,348,Independent,4cb5f6083ac937043935d00a,26117,Tue Apr 02 22:23:29 +0000 2013,-360,51.017666,-114.047876,Furniture / Home Store,5SbiGTmpkYL30mRNL3YrQQ,2,2/4/2013 22:23
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Fri Apr 05 15:32:27 +0000 2013,-360,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,5/4/2013 15:32
1245,1245,Independent,4b0586eef964a520787622e3,26117,Sat Apr 06 00:27:46 +0000 2013,-360,51.046443,-114.072439,Department Store,Q5CcN0fti3EM9IW6le_ACA,3,6/4/2013 0:27
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Sat Apr 06 20:11:01 +0000 2013,-360,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,6/4/2013 20:11
819,819,Independent,4b117d6ef964a520ac7d23e3,26117,Tue Apr 09 18:12:48 +0000 2013,-360,51.058592,-114.054042,Diner,KSSOnRQ1YSciCIkR-qOR4A,4,9/4/2013 18:12
438,438,Independent,4c02a9eef56c2d7f92bd1b66,26117,Tue Apr 09 19:23:42 +0000 2013,-360,51.042632,-114.079279,Bike Shop,iA-eiMJm-XS4LnQ3JtwaWA,2,9/4/2013 19:23
318,2216,Combined,4b5cf592f964a520a54c29e3,26117,Fri Apr 12 01:56:22 +0000 2013,-360,50.996121,-114.073207,American Restaurant,6wr8nHxkj9dDzp0jzd38Kw,3.5,12/4/2013 1:56
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Wed Apr 17 15:29:40 +0000 2013,-360,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,17/4/2013 15:29
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Wed Apr 24 15:37:30 +0000 2013,-360,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,24/4/2013 15:37
425,425,Independent,4dfaa9d31f6eeef806a8964e,26117,Sun Apr 28 01:42:42 +0000 2013,-360,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,2.5,28/4/2013 1:42
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Sun Apr 28 16:26:14 +0000 2013,-360,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,28/4/2013 16:26
442,442,Independent,4bb90f4598c7ef3bd1be3102,26117,Tue Apr 30 01:32:48 +0000 2013,-360,51.043202,-114.087481,Grocery Store,mzvxXwPKkl7TCK1tEZr5dQ,3.5,30/4/2013 1:32
960,960,Independent,4b6dc58af964a5205a8e2ce3,26117,Tue Apr 30 16:01:59 +0000 2013,-360,51.052454,-114.095274,Veterinarian,KHjBGlxkrTl5n1o4xM_jkA,4,30/4/2013 16:01
206,206,Independent,4e5150f8ae6051db8de68748,26117,Tue Apr 30 21:18:45 +0000 2013,-360,50.980586,-114.069697,Furniture / Home Store,Nlos2odufmFXNEMBrmIFCw,4,30/4/2013 21:18
960,960,Independent,4b6dc58af964a5205a8e2ce3,26117,Fri May 03 17:45:10 +0000 2013,-360,51.052454,-114.095274,Veterinarian,KHjBGlxkrTl5n1o4xM_jkA,4,3/5/2013 17:45
1069,1069,Independent,4b990bc0f964a520cc5d35e3,26117,Sat May 04 16:07:20 +0000 2013,-360,51.044609,-114.101842,Medical Center,Kwa_xM8e3KFWXgFyKlEA2g,3,4/5/2013 16:07
1069,1069,Independent,4b990bc0f964a520cc5d35e3,26117,Tue May 07 20:02:29 +0000 2013,-360,51.044609,-114.101842,Medical Center,Kwa_xM8e3KFWXgFyKlEA2g,3,7/5/2013 20:02
1011,2209,Combined,50db7884498e09c6c4cf787d,26117,Tue May 07 22:26:22 +0000 2013,-360,51.083863,-114.156222,Department Store,q1Gkpjm4E_V1bonpYi3P5w,3.5,7/5/2013 22:26
995,2209,Combined,5148f300e4b04a9a6fc18bab,26117,Wed May 08 00:11:15 +0000 2013,-360,51.085802,-114.155969,Dessert Shop,Dlc0e3W1KhfIoeXCgK1bUw,3.5,8/5/2013 0:11
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Thu May 16 15:31:00 +0000 2013,-360,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,16/5/2013 15:31
324,2216,Combined,4b181710f964a520c8cc23e3,26117,Fri May 17 01:28:38 +0000 2013,-360,50.997989,-114.072914,Cosmetics Shop,1brrlcDdxxipWe47rI1cfw,4.5,17/5/2013 1:28
509,509,Independent,4b0586e8f964a520787422e3,26117,Sun May 19 00:51:59 +0000 2013,-360,51.037878,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,4,19/5/2013 0:51
820,820,Independent,4fcba4c3e4b092ee234d4fdc,26117,Sun May 19 18:47:44 +0000 2013,-360,51.058701,-114.05407,Mexican Restaurant,aK777OeSMbzRMrgHgaOjHw,4,19/5/2013 18:47
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Thu May 23 15:23:35 +0000 2013,-360,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,23/5/2013 15:23
421,421,Independent,4daa1f7f43a1128196f0e0fa,26117,Mon May 27 15:33:48 +0000 2013,-360,51.043365,-114.067432,Furniture / Home Store,LyFuza2sUOjV1Csd5753vg,2.5,27/5/2013 15:33
357,2216,Combined,4cda106d5aeda1cd10eab411,26117,Tue Jun 04 20:21:25 +0000 2013,-360,51.000048,-114.072968,Clothing Store,3CoHXsCzSejNwMqNZLaoEA,4,4/6/2013 20:21
435,435,Independent,4b0586eef964a5206d7622e3,26117,Sun Jun 16 19:31:10 +0000 2013,-360,51.042978,-114.077775,Wine Bar,4TfJlh0aP9RpvfKShNwcUQ,5,16/6/2013 19:31
350,350,Independent,4b468466f964a520352326e3,26117,Wed Jun 19 00:58:03 +0000 2013,-360,50.997051,-114.068884,Pet Store,TzGidXF_Cfwwtw8pL9wQyg,3,19/6/2013 0:58
759,759,Independent,4b5f7f36f964a520cebd29e3,26117,Sat Jun 22 19:46:03 +0000 2013,-360,51.05508,-114.105661,Breakfast Spot,CE7hNKYS6gIMKv6jK429uQ,4.5,22/6/2013 19:46
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Fri Jul 12 15:30:30 +0000 2013,-360,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,12/7/2013 15:30
500,500,Independent,4b92a452f964a520cc0c34e3,26117,Tue Jul 16 19:40:57 +0000 2013,-360,51.03881,-114.0717,Diner,EwGXv_d6zAgkVPuXRI2A8A,3.5,16/7/2013 19:40
1069,1069,Independent,4b990bc0f964a520cc5d35e3,26117,Tue Jul 23 16:49:58 +0000 2013,-360,51.044609,-114.101842,Medical Center,Kwa_xM8e3KFWXgFyKlEA2g,3,23/7/2013 16:49
555,555,Independent,4b2ed92ff964a5206ee724e3,26117,Thu Aug 08 15:32:52 +0000 2013,-360,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,3,8/8/2013 15:32
1252,1252,Independent,50745ac6e4b06ca75c36b403,26117,Sat Aug 31 17:26:53 +0000 2013,-360,51.045652,-114.072303,Italian Restaurant,bLHkYNWd1ekJZVddTkekeg,4,31/8/2013 17:26
350,350,Independent,4b468466f964a520352326e3,26117,Sat Aug 31 22:35:52 +0000 2013,-360,50.997051,-114.068884,Pet Store,TzGidXF_Cfwwtw8pL9wQyg,3,31/8/2013 22:35
820,820,Independent,4fcba4c3e4b092ee234d4fdc,26117,Sat Aug 31 22:56:51 +0000 2013,-360,51.058701,-114.05407,Mexican Restaurant,aK777OeSMbzRMrgHgaOjHw,4,31/8/2013 22:56
317,2216,Combined,4b9b0c49f964a52099ee35e3,26117,Sun Sep 01 22:05:47 +0000 2013,-360,50.99585,-114.073997,Bookstore,c8hEqDJbVOpDZYWKpzKfNA,3.5,1/9/2013 22:05
1146,1146,Independent,4b10d12bf964a520f97523e3,27000,Sat May 18 20:39:13 +0000 2013,-360,51.044494,-114.064789,Hotel,jQ4uOeojr7GRC0-m4HynKA,3.5,18/5/2013 20:39
992,2209,Combined,4b6dc3e2f964a520c18d2ce3,27217,Sun Apr 08 21:10:15 +0000 2012,-360,51.086328,-114.156272,Department Store,xQlQb8yzYO4O5F39OuR7gA,2.5,8/4/2012 21:10
997,2209,Combined,4b06f8a1f964a5208ff422e3,27217,Sun Apr 08 21:43:02 +0000 2012,-360,51.082822,-114.154247,Electronics Store,Z9zCD9sVsvyeZnwNYbihqg,4,8/4/2012 21:43
993,2209,Combined,4bc1fca3920eb7139e661b2c,27217,Sun Apr 08 22:43:00 +0000 2012,-360,51.086263,-114.154337,American Restaurant,xLM26ItewI_hMGpMXTjn1g,3,8/4/2012 22:43
6,2213,Combined,4b512308f964a520454427e3,27217,Sun May 13 23:03:55 +0000 2012,-360,51.043904,-114.140187,Theater,IZI9PtYy-zqi6cHYiQOxKw,4,13/5/2012 23:03
321,2216,Combined,4bfae2281c1da59387137e0e,27217,Mon Jul 02 19:31:09 +0000 2012,-360,50.997526,-114.073387,Sporting Goods Shop,UIBn9sYbDbPBBJYNcu1u2g,2.5,2/7/2012 19:31
405,405,Independent,4b15508cf964a520c3b023e3,27217,Fri Jul 13 01:05:39 +0000 2012,-360,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,3.5,13/7/2012 1:05
405,405,Independent,4b15508cf964a520c3b023e3,27217,Sat Jul 14 00:59:44 +0000 2012,-360,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,3.5,14/7/2012 0:59
648,2203,Combined,4b0586edf964a520e97522e3,27217,Sun Jul 15 20:42:15 +0000 2012,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,15/7/2012 20:42
648,2203,Combined,4b0586edf964a520e97522e3,27217,Fri Aug 10 20:32:49 +0000 2012,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,10/8/2012 20:32
635,2100,Combined,4b3e5899f964a520a59b25e3,27217,Thu Oct 18 15:13:12 +0000 2012,-360,51.161116,-114.064792,Coffee Shop,L-cJl0gNsOAK9pfxmvBbmA,2.5,18/10/2012 15:13
646,2203,Combined,4ef92e34d3e354f0beab141b,27217,Thu Oct 18 19:05:42 +0000 2012,-360,51.15501,-114.067791,Asian Restaurant,RwZxc7vqYGOj99K1CYildQ,4,18/10/2012 19:05
648,2203,Combined,4b0586edf964a520e97522e3,27217,Sun Oct 28 00:42:38 +0000 2012,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,28/10/2012 0:42
593,593,Independent,4b0586f0f964a520f57622e3,27217,Sat Dec 22 21:56:32 +0000 2012,-420,51.075822,-113.954243,Gym / Fitness Center,dgH81gEE0JN7kvfjkg4sXw,3,22/12/2012 21:56
648,2203,Combined,4b0586edf964a520e97522e3,27217,Sun Dec 30 00:21:38 +0000 2012,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,30/12/2012 0:21
76,76,Independent,4bb2ae9214cfd13af35015ab,27217,Tue Jan 08 22:36:56 +0000 2013,-420,50.90831,-114.066067,Movie Theater,790bnJAQYrvJdXVc_soXGQ,3.5,8/1/2013 22:36
648,2203,Combined,4b0586edf964a520e97522e3,27217,Sat Jan 12 05:42:42 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,12/1/2013 5:42
648,2203,Combined,4b0586edf964a520e97522e3,27217,Wed Jan 16 23:44:21 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,16/1/2013 23:44
648,2203,Combined,4b0586edf964a520e97522e3,27217,Tue Mar 05 17:33:58 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,5/3/2013 17:33
648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Mar 11 15:44:05 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,11/3/2013 15:44
648,2203,Combined,4b0586edf964a520e97522e3,27217,Thu Mar 14 15:22:36 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,14/3/2013 15:22
648,2203,Combined,4b0586edf964a520e97522e3,27217,Sun Mar 17 00:49:13 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,17/3/2013 0:49
648,2203,Combined,4b0586edf964a520e97522e3,27217,Wed Apr 10 19:28:47 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,10/4/2013 19:28
648,2203,Combined,4b0586edf964a520e97522e3,27217,Wed Apr 17 20:49:19 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,17/4/2013 20:49
648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Apr 22 14:25:07 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,22/4/2013 14:25
648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon May 13 15:24:20 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,13/5/2013 15:24
648,2203,Combined,4b0586edf964a520e97522e3,27217,Thu May 16 00:42:14 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,16/5/2013 0:42
648,2203,Combined,4b0586edf964a520e97522e3,27217,Sat May 18 00:48:25 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,18/5/2013 0:48
76,76,Independent,4bb2ae9214cfd13af35015ab,27217,Thu May 23 15:23:15 +0000 2013,-360,50.90831,-114.066067,Movie Theater,790bnJAQYrvJdXVc_soXGQ,3.5,23/5/2013 15:23
648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Jun 03 13:41:06 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,3/6/2013 13:41
1011,2209,Combined,50db7884498e09c6c4cf787d,27217,Sat Jun 29 20:47:03 +0000 2013,-360,51.083863,-114.156222,Department Store,q1Gkpjm4E_V1bonpYi3P5w,3.5,29/6/2013 20:47
648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Jul 22 15:18:51 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,22/7/2013 15:18
648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Aug 19 15:52:04 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,4,19/8/2013 15:52
568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Wed Apr 04 04:38:19 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,3.5,4/4/2012 4:38
203,203,Independent,4b0586e6f964a520a97322e3,27335,Sun Apr 08 18:16:40 +0000 2012,-360,50.972737,-114.070154,Hotel,yJbFmJAtc6R5JlDBEQBs8Q,3,8/4/2012 18:16
