User_id,Location_id,Item_id,POI_Type,TimeStamp,Zone,Latitude,Longitude,L2_Category_name,name,stars,Time,Date,clusters,POI,L1_Category_name,L1_Category,counts,new_time
7,176,135,0,Mon Jul 30 16:46:27 +0000 2012,-360,50.91607800000001,-113.96229699999999,66,GoodLife Fitness,2.0,16:46:27,2012730,4,Independent,3,Shop & Service,4,16
7,177,49,1,Mon Jul 30 18:25:59 +0000 2012,-360,50.996121,-114.07320700000001,10,JOEY Chinook,3.5,18:25:59,2012730,5,Combined,1,Food,4,18
7,189,145,0,Sat Aug 18 01:34:31 +0000 2012,-360,51.030714,-114.0717,43,WURST ?berkitchen. Wunderbar,3.5,1:34:31,2012818,1,Independent,1,Food,3,1
7,190,146,0,Sat Aug 18 01:35:10 +0000 2012,-360,51.033929,-114.071244,70,Towa Sushi,3.5,1:35:10,2012818,1,Independent,1,Food,3,1
7,189,145,0,Sat Aug 18 01:45:36 +0000 2012,-360,51.030714,-114.0717,43,WURST ?berkitchen. Wunderbar,3.5,1:45:36,2012818,1,Independent,1,Food,3,1
7,176,135,0,Tue Mar 26 13:41:58 +0000 2013,-360,50.91607800000001,-113.96229699999999,66,GoodLife Fitness,2.0,13:41:58,2013326,4,Independent,3,Shop & Service,3,13
7,191,147,0,Tue Mar 26 18:01:56 +0000 2013,-360,50.915517,-113.960485,5,Second Cup McKenzie Towne,3.5,18:01:56,2013326,4,Independent,1,Food,3,18
7,174,133,0,Tue Mar 26 19:37:18 +0000 2013,-360,51.037867999999996,-114.08320400000001,65,The Coup,4.0,19:37:18,2013326,2,Independent,1,Food,3,19
7,180,138,0,Fri Apr 05 00:36:37 +0000 2013,-360,51.037858,-114.083022,65,The Coup,4.0,0:36:37,2013405,2,Independent,1,Food,2,0
7,174,133,0,Fri Apr 05 00:36:45 +0000 2013,-360,51.037867999999996,-114.08320400000001,65,The Coup,4.0,0:36:45,2013405,2,Independent,1,Food,2,0
7,188,144,0,Mon Apr 29 19:03:14 +0000 2013,-360,51.131059,-114.008721,68,Budget Car & Truck Rental,1.5,19:03:14,2013429,3,Independent,0,Travel & Transport,2,19
7,179,137,0,Mon Apr 29 19:19:55 +0000 2013,-360,51.131027,-114.00994299999999,68,Hertz Rent A Car,2.0,19:19:55,2013429,3,Independent,0,Travel & Transport,2,19
7,179,137,0,Sat May 11 04:11:20 +0000 2013,-360,51.131027,-114.00994299999999,68,Hertz Rent A Car,2.0,4:11:20,2013511,3,Independent,0,Travel & Transport,3,4
7,188,144,0,Sat May 11 04:11:31 +0000 2013,-360,51.131059,-114.008721,68,Budget Car & Truck Rental,1.5,4:11:31,2013511,3,Independent,0,Travel & Transport,3,4
7,158,123,0,Sat May 11 16:51:34 +0000 2013,-360,51.038971999999994,-114.081623,17,London Drugs,4.5,16:51:34,2013511,2,Independent,3,Shop & Service,3,16
7,188,144,0,Mon May 20 20:25:45 +0000 2013,-360,51.131059,-114.008721,68,Budget Car & Truck Rental,1.5,20:25:45,2013520,3,Independent,0,Travel & Transport,2,20
7,179,137,0,Mon May 20 20:26:08 +0000 2013,-360,51.131027,-114.00994299999999,68,Hertz Rent A Car,2.0,20:26:08,2013520,3,Independent,0,Travel & Transport,2,20
7,188,144,0,Mon Jul 29 01:49:10 +0000 2013,-360,51.131059,-114.008721,68,Budget Car & Truck Rental,1.5,1:49:10,2013729,3,Independent,0,Travel & Transport,2,1
7,179,137,0,Mon Jul 29 02:01:17 +0000 2013,-360,51.131027,-114.00994299999999,68,Hertz Rent A Car,2.0,2:01:17,2013729,3,Independent,0,Travel & Transport,2,2
8,192,148,0,Sat Apr 07 17:13:39 +0000 2012,-360,50.951749,-114.06091699999999,71,Fish Creek Public Library,5.0,17:13:39,2012407,5,Independent,5,Professional & Other Places,2,17
8,193,149,0,Sat Apr 07 19:13:04 +0000 2012,-360,51.0017,-114.063975,72,Oriental Phoenix Restaurant,3.5,19:13:04,2012407,5,Independent,1,Food,2,19
8,192,148,0,Sat Apr 14 18:05:43 +0000 2012,-360,50.951749,-114.06091699999999,71,Fish Creek Public Library,5.0,18:05:43,2012414,5,Independent,5,Professional & Other Places,2,18
8,193,149,0,Sat Apr 14 18:31:08 +0000 2012,-360,51.0017,-114.063975,72,Oriental Phoenix Restaurant,3.5,18:31:08,2012414,5,Independent,1,Food,2,18
8,194,150,0,Sun Apr 22 02:17:35 +0000 2012,-360,50.963165999999994,-114.06990800000001,28,Canadian Tire,2.0,2:17:35,2012422,5,Independent,3,Shop & Service,3,2
8,48,43,0,Sun Apr 22 02:35:39 +0000 2012,-360,50.989763,-114.097292,26,Rockyview General Hospital,4.0,2:35:39,2012422,5,Independent,5,Professional & Other Places,3,2
8,194,150,0,Sun Apr 22 19:58:21 +0000 2012,-360,50.963165999999994,-114.06990800000001,28,Canadian Tire,2.0,19:58:21,2012422,5,Independent,3,Shop & Service,3,19
8,192,148,0,Sat May 05 17:06:24 +0000 2012,-360,50.951749,-114.06091699999999,71,Fish Creek Public Library,5.0,17:06:24,2012505,5,Independent,5,Professional & Other Places,2,17
8,193,149,0,Sat May 05 18:07:23 +0000 2012,-360,51.0017,-114.063975,72,Oriental Phoenix Restaurant,3.5,18:07:23,2012505,5,Independent,1,Food,2,18
8,195,151,0,Fri May 11 01:53:26 +0000 2012,-360,51.042654,-114.071494,5,Tim Hortons,2.0,1:53:26,2012511,1,Independent,1,Food,3,1
8,196,152,0,Fri May 11 02:05:14 +0000 2012,-360,51.009805,-114.082305,5,Starbucks,3.5,2:05:14,2012511,5,Independent,1,Food,3,2
8,197,153,0,Fri May 11 18:13:58 +0000 2012,-360,51.042513,-114.074243,1,The Keg Steakhouse + Bar - Mount Royal,3.0,18:13:58,2012511,1,Independent,1,Food,3,18
8,192,148,0,Sat May 12 17:26:33 +0000 2012,-360,50.951749,-114.06091699999999,71,Fish Creek Public Library,5.0,17:26:33,2012512,5,Independent,5,Professional & Other Places,2,17
8,193,149,0,Sat May 12 17:54:26 +0000 2012,-360,51.0017,-114.063975,72,Oriental Phoenix Restaurant,3.5,17:54:26,2012512,5,Independent,1,Food,2,17
8,195,151,0,Wed Jun 06 18:17:31 +0000 2012,-360,51.042654,-114.071494,5,Tim Hortons,2.0,18:17:31,2012606,1,Independent,1,Food,2,18
8,198,154,0,Wed Jun 06 22:30:31 +0000 2012,-360,51.038481,-114.07165,46,Pita Pit,4.5,22:30:31,2012606,1,Independent,1,Food,2,22
8,198,154,0,Thu Jun 07 14:03:31 +0000 2012,-360,51.038481,-114.07165,46,Pita Pit,4.5,14:03:31,2012607,1,Independent,1,Food,2,14
8,199,155,0,Thu Jun 07 17:55:09 +0000 2012,-360,51.009935,-114.067301,73,Taj Mahal Restaurant,3.5,17:55:09,2012607,5,Independent,1,Food,2,17
8,198,154,0,Fri Jun 08 15:03:40 +0000 2012,-360,51.038481,-114.07165,46,Pita Pit,4.5,15:03:40,2012608,1,Independent,1,Food,6,15
8,193,149,0,Fri Jun 08 19:37:42 +0000 2012,-360,51.0017,-114.063975,72,Oriental Phoenix Restaurant,3.5,19:37:42,2012608,5,Independent,1,Food,6,19
8,196,152,0,Fri Jun 08 20:01:44 +0000 2012,-360,51.009805,-114.082305,5,Starbucks,3.5,20:01:44,2012608,5,Independent,1,Food,6,20
8,200,156,0,Fri Jun 08 20:23:24 +0000 2012,-360,51.009847,-114.082075,74,Britannia Wine Merchants,4.0,20:23:24,2012608,5,Independent,3,Shop & Service,6,20
8,198,154,0,Fri Jun 08 20:34:59 +0000 2012,-360,51.038481,-114.07165,46,Pita Pit,4.5,20:34:59,2012608,1,Independent,1,Food,6,20
8,201,157,0,Fri Jun 08 23:35:45 +0000 2012,-360,51.079881,-114.00286299999999,10,Tony Roma's,3.0,23:35:45,2012608,0,Independent,1,Food,6,23
8,202,78,1,Sat Jun 09 17:56:59 +0000 2012,-360,50.95275,-114.062215,22,Safeway,4.0,17:56:59,2012609,5,Combined,3,Shop & Service,4,17
8,193,149,0,Sat Jun 09 18:54:32 +0000 2012,-360,51.0017,-114.063975,72,Oriental Phoenix Restaurant,3.5,18:54:32,2012609,5,Independent,1,Food,4,18
8,193,149,0,Sat Jun 09 18:54:49 +0000 2012,-360,51.0017,-114.063975,72,Oriental Phoenix Restaurant,3.5,18:54:49,2012609,5,Independent,1,Food,4,18
8,194,150,0,Sat Jun 09 19:11:07 +0000 2012,-360,50.963165999999994,-114.06990800000001,28,Canadian Tire,2.0,19:11:07,2012609,5,Independent,3,Shop & Service,4,19
8,192,148,0,Sun Jun 10 19:40:54 +0000 2012,-360,50.951749,-114.06091699999999,71,Fish Creek Public Library,5.0,19:40:54,2012610,5,Independent,5,Professional & Other Places,3,19
8,194,150,0,Sun Jun 10 19:48:36 +0000 2012,-360,50.963165999999994,-114.06990800000001,28,Canadian Tire,2.0,19:48:36,2012610,5,Independent,3,Shop & Service,3,19
8,203,158,0,Sun Jun 10 20:29:35 +0000 2012,-360,50.96087,-114.103683,5,Second Cup,3.5,20:29:35,2012610,5,Independent,1,Food,3,20
8,204,159,0,Wed Jun 13 00:52:30 +0000 2012,-360,50.97267,-114.09653700000001,5,Starbucks,3.0,0:52:30,2012613,5,Independent,1,Food,2,0
8,198,154,0,Wed Jun 13 22:29:09 +0000 2012,-360,51.038481,-114.07165,46,Pita Pit,4.5,22:29:09,2012613,1,Independent,1,Food,2,22
8,198,154,0,Mon Jun 18 14:28:01 +0000 2012,-360,51.038481,-114.07165,46,Pita Pit,4.5,14:28:01,2012618,1,Independent,1,Food,3,14
8,205,160,0,Mon Jun 18 16:30:09 +0000 2012,-360,51.038222999999995,-114.071281,63,Fabutan Sun Tan Studios,3.5,16:30:09,2012618,1,Independent,3,Shop & Service,3,16
8,198,154,0,Mon Jun 18 18:33:32 +0000 2012,-360,51.038481,-114.07165,46,Pita Pit,4.5,18:33:32,2012618,1,Independent,1,Food,3,18
9,146,115,0,Wed Apr 04 00:42:42 +0000 2012,-360,51.03771500000001,-114.079571,17,Shoppers Drug Mart,4.0,0:42:42,2012404,2,Independent,3,Shop & Service,2,0
9,116,93,1,Wed Apr 04 18:26:57 +0000 2012,-360,51.125763,-114.198549,49,Booster Juice,4.0,18:26:57,2012404,9,Combined,1,Food,2,18
9,206,161,0,Sat Apr 14 03:34:58 +0000 2012,-360,51.048629999999996,-114.086192,75,Namsan Korean Cuisine,5.0,3:34:58,2012414,2,Independent,1,Food,2,3
9,207,162,0,Sat Apr 14 15:29:38 +0000 2012,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,15:29:38,2012414,2,Independent,1,Food,2,15
9,124,100,1,Sat Apr 21 01:23:40 +0000 2012,-360,51.086861,-114.126897,2,The Kilkenny Irish Pub,3.0,1:23:40,2012421,8,Combined,2,Nightlife Spot,2,1
9,208,163,0,Sat Apr 21 15:34:41 +0000 2012,-360,51.039773,-114.089201,3,Galaxie Diner,4.5,15:34:41,2012421,2,Independent,1,Food,2,15
9,92,31,1,Sun Apr 22 06:38:39 +0000 2012,-360,51.045341,-114.06666499999999,39,Libertine Public House,2.5,6:38:39,2012422,1,Combined,2,Nightlife Spot,4,6
9,209,164,0,Sun Apr 22 16:36:19 +0000 2012,-360,51.039211,-114.088958,5,Good Earth Coffeehouse,4.0,16:36:19,2012422,2,Independent,1,Food,4,16
9,150,118,0,Sun Apr 22 20:17:50 +0000 2012,-360,51.046443,-114.07243899999999,28,Holt Renfrew,3.0,20:17:50,2012422,1,Independent,3,Shop & Service,4,20
9,148,116,0,Sun Apr 22 23:44:08 +0000 2012,-360,51.043202,-114.08748100000001,22,Co-op,3.5,23:44:08,2012422,2,Independent,3,Shop & Service,4,23
9,210,165,0,Tue Apr 24 04:06:23 +0000 2012,-360,51.016311,-114.039193,7,Century Casino Calgary,3.0,4:06:23,2012424,1,Independent,4,Arts & Entertainment,2,4
9,207,162,0,Tue Apr 24 14:20:51 +0000 2012,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,14:20:51,2012424,2,Independent,1,Food,2,14
9,211,166,0,Sat Apr 28 01:11:12 +0000 2012,-360,51.019017,-114.04758899999999,7,Cash Casino,3.0,1:11:12,2012428,1,Independent,4,Arts & Entertainment,3,1
9,212,18,1,Sat Apr 28 17:31:57 +0000 2012,-360,51.046387,-114.069014,76,Land & Sea,3.5,17:31:57,2012428,1,Combined,3,Shop & Service,3,17
9,213,18,1,Sat Apr 28 18:51:37 +0000 2012,-360,51.04577800000001,-114.06926399999999,43,Earls 67,3.0,18:51:37,2012428,1,Combined,1,Food,3,18
9,214,167,0,Mon May 21 15:42:21 +0000 2012,-360,51.05327800000001,-114.044797,3,Blue Star Diner,4.5,15:42:21,2012521,1,Independent,1,Food,2,15
9,152,119,1,Mon May 21 20:30:05 +0000 2012,-360,51.041151,-114.13966699999999,28,Walmart,3.0,20:30:05,2012521,6,Combined,3,Shop & Service,2,20
9,215,168,0,Sat May 26 04:59:29 +0000 2012,-360,51.04195,-114.03573700000001,14,Without Papers Pizza,3.5,4:59:29,2012526,1,Independent,1,Food,3,4
9,216,169,0,Sat May 26 05:42:06 +0000 2012,-360,51.041998,-114.035945,60,Gorilla Whale,3.5,5:42:06,2012526,1,Independent,1,Food,3,5
9,217,170,0,Sat May 26 06:34:20 +0000 2012,-360,51.040601,-114.065977,4,St. James Corner Restaurant & Irish Pub,4.0,6:34:20,2012526,1,Independent,2,Nightlife Spot,3,6
9,218,171,0,Sun May 27 00:15:33 +0000 2012,-360,51.083551,-114.206253,0,Four Points by Sheraton Hotel & Suites Calgary West,3.5,0:15:33,2012527,9,Independent,0,Travel & Transport,3,0
9,219,172,0,Sun May 27 16:46:08 +0000 2012,-360,51.037912,-114.074623,12,Waves Coffee House,4.0,16:46:08,2012527,1,Independent,1,Food,3,16
9,88,72,0,Sun May 27 18:43:58 +0000 2012,-360,50.96586,-114.070272,28,Walmart,2.5,18:43:58,2012527,5,Independent,3,Shop & Service,3,18
9,206,161,0,Sun Jun 03 02:41:47 +0000 2012,-360,51.048629999999996,-114.086192,75,Namsan Korean Cuisine,5.0,2:41:47,2012603,2,Independent,1,Food,2,2
9,220,173,0,Sun Jun 03 04:44:26 +0000 2012,-360,51.05837800000001,-114.054309,77,AKA Wine Bar,3.5,4:44:26,2012603,1,Independent,2,Nightlife Spot,2,4
9,221,174,0,Mon Jun 04 00:09:08 +0000 2012,-360,51.010513,-114.095402,51,Sandy Beach Park,4.5,0:09:08,2012604,2,Independent,7,Outdoors & Recreation,2,0
9,222,175,0,Mon Jun 04 02:12:17 +0000 2012,-360,51.039809999999996,-114.08906,14,Niko's Pizza,4.5,2:12:17,2012604,2,Independent,1,Food,2,2
9,223,176,0,Sat Sep 15 00:10:32 +0000 2012,-360,51.044494,-114.06478899999999,0,Fairmont Palliser,3.5,0:10:32,2012915,1,Independent,0,Travel & Transport,4,0
9,224,31,1,Sat Sep 15 04:28:15 +0000 2012,-360,51.044748999999996,-114.066571,43,Plowshare Artisan Diner,4.0,4:28:15,2012915,1,Combined,1,Food,4,4
9,225,177,0,Sat Sep 15 06:33:29 +0000 2012,-360,51.023057,-114.09518,4,The Trop,3.5,6:33:29,2012915,2,Independent,2,Nightlife Spot,4,6
9,226,178,0,Sat Sep 15 17:51:02 +0000 2012,-360,51.03794,-114.09087199999999,2,Jameson's Irish Pub,3.0,17:51:02,2012915,2,Independent,2,Nightlife Spot,4,17
9,227,179,0,Sat Dec 08 03:52:34 +0000 2012,-420,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,3:52:34,20121208,9,Independent,7,Outdoors & Recreation,2,3
9,227,179,0,Sat Dec 08 20:32:21 +0000 2012,-420,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,20:32:21,20121208,9,Independent,7,Outdoors & Recreation,2,20
9,228,180,0,Sat Dec 22 17:20:05 +0000 2012,-420,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,17:20:05,20121222,9,Independent,7,Outdoors & Recreation,2,17
9,213,18,1,Sat Dec 22 20:28:49 +0000 2012,-420,51.04577800000001,-114.06926399999999,43,Earls 67,3.0,20:28:49,20121222,1,Combined,1,Food,2,20
9,229,181,0,Mon Jan 21 20:26:08 +0000 2013,-420,51.071517,-114.162044,27,Happy Bays Car & Dog Wash,4.0,20:26:08,2013121,8,Independent,3,Shop & Service,3,20
9,227,179,0,Mon Jan 21 21:13:54 +0000 2013,-420,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,21:13:54,2013121,9,Independent,7,Outdoors & Recreation,3,21
9,228,180,0,Mon Jan 21 22:55:47 +0000 2013,-420,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,22:55:47,2013121,9,Independent,7,Outdoors & Recreation,3,22
9,227,179,0,Sun Jan 27 00:04:20 +0000 2013,-420,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,0:04:20,2013127,9,Independent,7,Outdoors & Recreation,2,0
9,102,81,0,Sun Jan 27 06:51:06 +0000 2013,-420,51.040321,-114.055107,7,Cowboys Casino,3.0,6:51:06,2013127,1,Independent,4,Arts & Entertainment,2,6
9,230,182,0,Sat Feb 02 03:53:28 +0000 2013,-420,51.052193,-114.07846699999999,80,Q Haute Cuisine,4.5,3:53:28,2013202,2,Independent,1,Food,3,3
9,231,183,0,Sat Feb 02 08:39:43 +0000 2013,-420,51.04331,-114.07023000000001,2,The Whiskey,2.5,8:39:43,2013202,1,Independent,2,Nightlife Spot,3,8
9,227,179,0,Sat Feb 02 18:41:57 +0000 2013,-420,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,18:41:57,2013202,9,Independent,7,Outdoors & Recreation,3,18
9,206,161,0,Sun Feb 03 03:14:31 +0000 2013,-420,51.048629999999996,-114.086192,75,Namsan Korean Cuisine,5.0,3:14:31,2013203,2,Independent,1,Food,2,3
9,232,184,0,Sun Feb 03 06:49:28 +0000 2013,-420,51.052448,-114.08778400000001,77,Winebar Kensington,4.0,6:49:28,2013203,2,Independent,2,Nightlife Spot,2,6
9,228,180,0,Mon Feb 11 15:27:56 +0000 2013,-420,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,15:27:56,2013211,9,Independent,7,Outdoors & Recreation,3,15
9,227,179,0,Mon Feb 11 19:01:27 +0000 2013,-420,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,19:01:27,2013211,9,Independent,7,Outdoors & Recreation,3,19
9,228,180,0,Mon Feb 11 20:16:54 +0000 2013,-420,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,20:16:54,2013211,9,Independent,7,Outdoors & Recreation,3,20
9,228,180,0,Sun Feb 17 17:39:14 +0000 2013,-420,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,17:39:14,2013217,9,Independent,7,Outdoors & Recreation,2,17
9,227,179,0,Sun Feb 17 17:49:47 +0000 2013,-420,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,17:49:47,2013217,9,Independent,7,Outdoors & Recreation,2,17
9,61,50,1,Mon Feb 18 04:29:09 +0000 2013,-420,51.016164,-114.16945,32,Cineplex Odeon Westhills Cinemas,3.5,4:29:09,2013218,6,Combined,4,Arts & Entertainment,2,4
9,229,181,0,Mon Feb 18 18:19:38 +0000 2013,-420,51.071517,-114.162044,27,Happy Bays Car & Dog Wash,4.0,18:19:38,2013218,8,Independent,3,Shop & Service,2,18
9,233,185,0,Wed Mar 06 04:09:08 +0000 2013,-420,51.037988,-114.07778,81,MARKET Calgary,4.0,4:09:08,2013306,2,Independent,1,Food,2,4
9,228,180,0,Wed Mar 06 15:29:14 +0000 2013,-420,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,15:29:14,2013306,9,Independent,7,Outdoors & Recreation,2,15
9,68,57,0,Fri Mar 08 00:08:55 +0000 2013,-420,51.037535,-114.05173300000001,34,Scotiabank Saddledome,3.5,0:08:55,2013308,1,Independent,4,Arts & Entertainment,2,0
9,227,179,0,Fri Mar 08 20:51:40 +0000 2013,-420,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,20:51:40,2013308,9,Independent,7,Outdoors & Recreation,2,20
9,234,186,0,Fri Mar 15 05:27:27 +0000 2013,-360,51.037971,-114.07416599999999,4,National on 17th,3.5,5:27:27,2013315,1,Independent,2,Nightlife Spot,2,5
9,235,187,0,Fri Mar 15 20:33:14 +0000 2013,-360,51.041234,-114.06476699999999,0,Hotel Arts,3.5,20:33:14,2013315,1,Independent,0,Travel & Transport,2,20
9,228,180,0,Wed Apr 10 14:15:31 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,14:15:31,2013410,9,Independent,7,Outdoors & Recreation,2,14
9,227,179,0,Wed Apr 10 20:25:27 +0000 2013,-360,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,20:25:27,2013410,9,Independent,7,Outdoors & Recreation,2,20
9,228,180,0,Mon Apr 15 15:14:13 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,15:14:13,2013415,9,Independent,7,Outdoors & Recreation,2,15
9,236,188,0,Mon Apr 15 23:57:36 +0000 2013,-360,51.052796,-114.10332700000001,43,1918 Tap & Table,3.0,23:57:36,2013415,2,Independent,1,Food,2,23
9,237,189,0,Wed Apr 17 14:15:42 +0000 2013,-360,51.037632,-114.078464,5,Starbucks,3.5,14:15:42,2013417,2,Independent,1,Food,3,14
9,228,180,0,Wed Apr 17 16:56:29 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,16:56:29,2013417,9,Independent,7,Outdoors & Recreation,3,16
9,112,91,0,Wed Apr 17 21:41:48 +0000 2013,-360,51.075306,-114.167317,48,Bowmont Animal Hospital,3.0,21:41:48,2013417,8,Independent,3,Shop & Service,3,21
9,207,162,0,Fri Apr 19 14:43:28 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,14:43:28,2013419,2,Independent,1,Food,2,14
9,227,179,0,Fri Apr 19 18:24:59 +0000 2013,-360,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,18:24:59,2013419,9,Independent,7,Outdoors & Recreation,2,18
9,207,162,0,Thu May 02 14:49:00 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,14:49:00,2013502,2,Independent,1,Food,2,14
9,230,182,0,Thu May 02 23:53:03 +0000 2013,-360,51.052193,-114.07846699999999,80,Q Haute Cuisine,4.5,23:53:03,2013502,2,Independent,1,Food,2,23
9,238,190,0,Sat May 04 18:34:44 +0000 2013,-360,51.037869,-114.078926,82,Clive Burger,3.5,18:34:44,2013504,2,Independent,1,Food,2,18
9,227,179,0,Sat May 04 19:45:17 +0000 2013,-360,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,19:45:17,2013504,9,Independent,7,Outdoors & Recreation,2,19
9,239,191,0,Wed May 08 00:20:24 +0000 2013,-360,51.03445900000001,-114.06315,83,Repsol Sport Centre,4.0,0:20:24,2013508,1,Independent,3,Shop & Service,3,0
9,207,162,0,Wed May 08 14:41:56 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,14:41:56,2013508,2,Independent,1,Food,3,14
9,228,180,0,Wed May 08 15:48:51 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,15:48:51,2013508,9,Independent,7,Outdoors & Recreation,3,15
9,228,180,0,Sat May 11 15:58:41 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,15:58:41,2013511,9,Independent,7,Outdoors & Recreation,2,15
9,227,179,0,Sat May 11 19:46:15 +0000 2013,-360,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,19:46:15,2013511,9,Independent,7,Outdoors & Recreation,2,19
9,228,180,0,Mon May 13 16:28:25 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,16:28:25,2013513,9,Independent,7,Outdoors & Recreation,2,16
9,240,192,0,Mon May 13 21:12:47 +0000 2013,-360,51.083666,-114.22233600000001,84,Canada's Sports Hall of Fame,5.0,21:12:47,2013513,9,Independent,4,Arts & Entertainment,2,21
9,228,180,0,Tue May 14 14:27:19 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,14:27:19,2013514,9,Independent,7,Outdoors & Recreation,2,14
9,227,179,0,Tue May 14 14:47:44 +0000 2013,-360,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,14:47:44,2013514,9,Independent,7,Outdoors & Recreation,2,14
9,228,180,0,Wed May 15 16:42:11 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,16:42:11,2013515,9,Independent,7,Outdoors & Recreation,2,16
9,240,192,0,Wed May 15 23:06:07 +0000 2013,-360,51.083666,-114.22233600000001,84,Canada's Sports Hall of Fame,5.0,23:06:07,2013515,9,Independent,4,Arts & Entertainment,2,23
9,239,191,0,Thu May 16 01:58:16 +0000 2013,-360,51.03445900000001,-114.06315,83,Repsol Sport Centre,4.0,1:58:16,2013516,1,Independent,3,Shop & Service,2,1
9,228,180,0,Thu May 16 14:51:01 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,14:51:01,2013516,9,Independent,7,Outdoors & Recreation,2,14
9,239,191,0,Fri May 17 00:27:31 +0000 2013,-360,51.03445900000001,-114.06315,83,Repsol Sport Centre,4.0,0:27:31,2013517,1,Independent,3,Shop & Service,2,0
9,228,180,0,Fri May 17 13:50:48 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,13:50:48,2013517,9,Independent,7,Outdoors & Recreation,2,13
9,228,180,0,Thu May 30 14:41:46 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,14:41:46,2013530,9,Independent,7,Outdoors & Recreation,2,14
9,227,179,0,Thu May 30 21:48:54 +0000 2013,-360,51.084282,-114.22143700000001,78,Markin Macphail Centre,3.5,21:48:54,2013530,9,Independent,7,Outdoors & Recreation,2,21
9,234,186,0,Sun Jun 09 05:22:15 +0000 2013,-360,51.037971,-114.07416599999999,4,National on 17th,3.5,5:22:15,2013609,1,Independent,2,Nightlife Spot,2,5
9,241,193,0,Sun Jun 09 06:16:49 +0000 2013,-360,51.043586,-114.07826899999999,4,Commonwealth Bar & Stage,3.0,6:16:49,2013609,2,Independent,2,Nightlife Spot,2,6
9,242,194,0,Mon Aug 12 16:30:36 +0000 2013,-360,50.985564000000004,-114.03308799999999,27,Calgary BMW,4.0,16:30:36,2013812,5,Independent,3,Shop & Service,2,16
9,228,180,0,Mon Aug 12 17:41:18 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,17:41:18,2013812,9,Independent,7,Outdoors & Recreation,2,17
9,243,195,0,Sat Aug 17 19:12:21 +0000 2013,-360,50.990316,-114.040653,58,Revolve Furnishings,1.5,19:12:21,2013817,5,Independent,3,Shop & Service,2,19
9,244,196,0,Sat Aug 17 21:57:33 +0000 2013,-360,51.003445,-114.129648,27,Glenmore Audi,4.0,21:57:33,2013817,6,Independent,3,Shop & Service,2,21
9,228,180,0,Sun Aug 18 18:23:50 +0000 2013,-360,51.082878,-114.21604099999999,79,WinSport - Winter Sport Institute,5.0,18:23:50,2013818,9,Independent,7,Outdoors & Recreation,4,18
9,245,93,1,Sun Aug 18 19:59:15 +0000 2013,-360,51.12683300000001,-114.19675900000001,85,Crowfoot Wine & Spirits,4.0,19:59:15,2013818,9,Combined,3,Shop & Service,4,19
9,246,197,0,Sun Aug 18 20:57:13 +0000 2013,-360,51.052493,-114.087797,80,Brasserie Kensington,4.0,20:57:13,2013818,2,Independent,1,Food,4,20
