User_id,Location_id,Item_id,POI_Type,TimeStamp,Zone,Latitude,Longitude,L2_Category_name,name,stars,Time,Date,clusters,POI,L1_Category_name,L1_Category
13,394,309,0,Thu Dec 20 23:20:35 +0000 2012,-420,51.037695,-114.082223,24,Best Buy,3.5,23:20:35,20121220,2,Independent,3,Shop & Service
13,395,310,0,Fri Dec 21 21:19:17 +0000 2012,-420,51.043704999999996,-114.08001599999999,21,Atmosphere - Calgary Downtown,3.0,21:19:17,20121221,2,Independent,3,Shop & Service
13,194,150,0,Fri Dec 21 21:34:16 +0000 2012,-420,51.038971999999994,-114.081623,18,London Drugs,4.5,21:34:16,20121221,2,Independent,3,Shop & Service
13,396,311,0,Fri Dec 21 22:43:03 +0000 2012,-420,51.036972,-114.027721,67,Zyn,5.0,22:43:03,20121221,1,Independent,3,Shop & Service
13,105,85,0,Sat Dec 22 21:41:38 +0000 2012,-420,51.046443,-114.07243899999999,29,Holt Renfrew,3.0,21:41:38,20121222,1,Independent,3,Shop & Service
13,157,56,1,Sun Dec 23 01:30:09 +0000 2012,-420,50.980506,-114.041948,64,IKEA,3.0,1:30:09,20121223,5,Combined,3,Shop & Service
13,397,312,0,Thu Dec 27 21:03:33 +0000 2012,-420,51.037689,-114.08161499999999,12,Chiasso Coffee Company,4.0,21:03:33,20121227,2,Independent,1,Food
13,398,120,1,Thu Dec 27 22:17:13 +0000 2012,-420,51.082822,-114.154247,24,Apple Store,4.0,22:17:13,20121227,8,Combined,3,Shop & Service
13,398,120,1,Fri Dec 28 00:55:13 +0000 2012,-420,51.082822,-114.154247,24,Apple Store,4.0,0:55:13,20121228,8,Combined,3,Shop & Service
13,383,299,0,Tue Jan 01 06:54:15 +0000 2013,-420,51.045832,-114.05911200000001,104,Olympic Plaza,4.5,6:54:15,2013101,1,Independent,6,Outdoors & Recreation
13,399,23,1,Tue Jan 01 07:16:15 +0000 2013,-420,51.045662,-114.063549,2,Bear & Kilt Freehouse,4.0,7:16:15,2013101,1,Combined,2,Nightlife Spot
13,400,313,0,Thu Jan 03 21:49:11 +0000 2013,-420,51.042161,-114.036855,108,Hose & Hound Neighborhood Pub,3.5,21:49:11,2013103,1,Independent,2,Nightlife Spot
13,401,314,0,Thu Jan 03 23:54:53 +0000 2013,-420,51.040787,-114.032991,81,Minh Chau Vietnamese Restaurant,3.0,23:54:53,2013103,1,Independent,1,Food
13,181,141,0,Fri Jan 04 01:10:28 +0000 2013,-420,51.069351,-113.98405,23,Real Canadian Superstore,3.0,1:10:28,2013104,0,Independent,3,Shop & Service
13,233,177,0,Fri Jan 04 23:43:32 +0000 2013,-420,51.054884,-114.069929,78,Prince's Island Park,4.5,23:43:32,2013104,1,Independent,6,Outdoors & Recreation
13,393,50,1,Thu Jan 10 03:07:52 +0000 2013,-420,50.999996,-114.07304599999999,37,Tory Burch,4.0,3:07:52,2013110,5,Combined,3,Shop & Service
13,105,85,0,Thu Jan 10 23:43:13 +0000 2013,-420,51.046443,-114.07243899999999,29,Holt Renfrew,3.0,23:43:13,2013110,1,Independent,3,Shop & Service
13,402,315,0,Fri Jan 11 02:20:50 +0000 2013,-420,51.053709999999995,-114.024996,109,Telus Spark,3.0,2:20:50,2013111,0,Independent,4,Arts & Entertainment
13,403,316,0,Fri Jan 11 23:34:02 +0000 2013,-420,51.040936,-114.08126899999999,81,Balo Vietnamese,3.5,23:34:02,2013111,2,Independent,1,Food
13,404,317,0,Sat Jan 12 01:06:22 +0000 2013,-420,51.0687,-114.158828,21,Sports Rent,4.0,1:06:22,2013112,8,Independent,3,Shop & Service
13,199,153,0,Sat Jan 12 16:41:55 +0000 2013,-420,51.038074,-114.09396399999999,16,McDonald's,2.0,16:41:55,2013112,2,Independent,1,Food
13,120,95,0,Sun Jan 13 04:38:31 +0000 2013,-420,51.063299,-114.090099,4,The Gateway,3.5,4:38:31,2013113,2,Independent,2,Nightlife Spot
13,392,308,0,Wed Jan 16 16:33:54 +0000 2013,-420,51.043365,-114.06743200000001,64,Roche Bobois,2.5,16:33:54,2013116,1,Independent,3,Shop & Service
13,259,198,0,Sat Jan 26 16:23:15 +0000 2013,-420,51.03971,-114.09445900000001,5,Starbucks,3.0,16:23:15,2013126,2,Independent,1,Food
13,305,240,0,Mon Jan 28 01:03:21 +0000 2013,-420,51.037969,-114.069156,92,Model Milk,4.0,1:03:21,2013128,1,Independent,1,Food
13,259,198,0,Mon Jan 28 16:26:53 +0000 2013,-420,51.03971,-114.09445900000001,5,Starbucks,3.0,16:26:53,2013128,2,Independent,1,Food
13,392,308,0,Mon Jan 28 22:13:56 +0000 2013,-420,51.043365,-114.06743200000001,64,Roche Bobois,2.5,22:13:56,2013128,1,Independent,3,Shop & Service
13,393,50,1,Tue Jan 29 20:59:56 +0000 2013,-420,50.999996,-114.07304599999999,37,Tory Burch,4.0,20:59:56,2013129,5,Combined,3,Shop & Service
13,259,198,0,Wed Jan 30 16:28:04 +0000 2013,-420,51.03971,-114.09445900000001,5,Starbucks,3.0,16:28:04,2013130,2,Independent,1,Food
13,184,143,0,Thu Jan 31 02:38:56 +0000 2013,-420,51.043202,-114.08748100000001,23,Co-op,3.5,2:38:56,2013131,2,Independent,3,Shop & Service
13,392,308,0,Thu Jan 31 16:50:48 +0000 2013,-420,51.043365,-114.06743200000001,64,Roche Bobois,2.5,16:50:48,2013131,1,Independent,3,Shop & Service
13,392,308,0,Fri Feb 01 17:10:42 +0000 2013,-420,51.043365,-114.06743200000001,64,Roche Bobois,2.5,17:10:42,2013201,1,Independent,3,Shop & Service
13,259,198,0,Sat Feb 02 16:39:10 +0000 2013,-420,51.03971,-114.09445900000001,5,Starbucks,3.0,16:39:10,2013202,2,Independent,1,Food
13,105,85,0,Fri Feb 08 02:11:29 +0000 2013,-420,51.046443,-114.07243899999999,29,Holt Renfrew,3.0,2:11:29,2013208,1,Independent,3,Shop & Service
13,157,56,1,Tue Feb 12 01:44:20 +0000 2013,-420,50.980506,-114.041948,64,IKEA,3.0,1:44:20,2013212,5,Combined,3,Shop & Service
13,231,175,0,Tue Feb 12 03:18:16 +0000 2013,-420,50.997051,-114.06888400000001,55,PetSmart,3.0,3:18:16,2013212,5,Independent,3,Shop & Service
13,184,143,0,Sat Feb 16 02:12:42 +0000 2013,-420,51.043202,-114.08748100000001,23,Co-op,3.5,2:12:42,2013216,2,Independent,3,Shop & Service
13,259,198,0,Sat Feb 16 16:26:20 +0000 2013,-420,51.03971,-114.09445900000001,5,Starbucks,3.0,16:26:20,2013216,2,Independent,1,Food
13,386,302,0,Tue Feb 19 18:22:34 +0000 2013,-420,51.039885999999996,-114.093424,106,Wild Rose Cleaners,5.0,18:22:34,2013219,2,Independent,3,Shop & Service
13,392,308,0,Mon Feb 25 21:32:34 +0000 2013,-420,51.043365,-114.06743200000001,64,Roche Bobois,2.5,21:32:34,2013225,1,Independent,3,Shop & Service
13,182,142,0,Tue Mar 05 19:40:22 +0000 2013,-420,51.03771500000001,-114.079571,18,Shoppers Drug Mart,4.0,19:40:22,2013305,2,Independent,3,Shop & Service
13,376,295,0,Thu Mar 14 00:30:11 +0000 2013,-360,51.044406,-114.09173700000001,23,Arirang Oriental Food Store,4.0,0:30:11,2013314,2,Independent,3,Shop & Service
13,392,308,0,Sat Mar 16 21:05:04 +0000 2013,-360,51.043365,-114.06743200000001,64,Roche Bobois,2.5,21:05:04,2013316,1,Independent,3,Shop & Service
13,380,50,1,Sun Mar 17 01:34:51 +0000 2013,-360,50.997989000000004,-114.07291399999998,77,M?????A?????C Chinook,4.5,1:34:51,2013317,5,Combined,3,Shop & Service
13,259,198,0,Thu Mar 21 15:32:57 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,15:32:57,2013321,2,Independent,1,Food
13,392,308,0,Fri Mar 22 22:27:36 +0000 2013,-360,51.043365,-114.06743200000001,64,Roche Bobois,2.5,22:27:36,2013322,1,Independent,3,Shop & Service
13,105,85,0,Tue Mar 26 23:05:57 +0000 2013,-360,51.046443,-114.07243899999999,29,Holt Renfrew,3.0,23:05:57,2013326,1,Independent,3,Shop & Service
13,259,198,0,Thu Mar 28 15:28:14 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,15:28:14,2013328,2,Independent,1,Food
13,405,318,0,Sat Mar 30 19:18:45 +0000 2013,-360,51.040071999999995,-114.06582,67,Vine Arts,4.5,19:18:45,2013330,1,Independent,3,Shop & Service
13,406,319,0,Sat Mar 30 21:14:12 +0000 2013,-360,51.043006,-114.079241,24,The Camera Store,4.5,21:14:12,2013330,2,Independent,3,Shop & Service
13,184,143,0,Tue Apr 02 00:33:01 +0000 2013,-360,51.043202,-114.08748100000001,23,Co-op,3.5,0:33:01,2013402,2,Independent,3,Shop & Service
13,407,320,0,Tue Apr 02 20:16:42 +0000 2013,-360,51.037302000000004,-114.142945,81,Pho Huong Viet Noodle House,4.0,20:16:42,2013402,6,Independent,1,Food
13,408,321,0,Tue Apr 02 22:23:29 +0000 2013,-360,51.017666,-114.047876,64,Robinson Lighting & Bath Centre,2.0,22:23:29,2013402,1,Independent,3,Shop & Service
13,259,198,0,Fri Apr 05 15:32:27 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,15:32:27,2013405,2,Independent,1,Food
13,105,85,0,Sat Apr 06 00:27:46 +0000 2013,-360,51.046443,-114.07243899999999,29,Holt Renfrew,3.0,0:27:46,2013406,1,Independent,3,Shop & Service
13,392,308,0,Sat Apr 06 20:11:01 +0000 2013,-360,51.043365,-114.06743200000001,64,Roche Bobois,2.5,20:11:01,2013406,1,Independent,3,Shop & Service
13,409,322,0,Tue Apr 09 18:12:48 +0000 2013,-360,51.058592,-114.054042,3,Diner Deluxe,4.0,18:12:48,2013409,1,Independent,1,Food
13,410,323,0,Tue Apr 09 19:23:42 +0000 2013,-360,51.042632,-114.079279,110,The Bike Shop,2.0,19:23:42,2013409,2,Independent,3,Shop & Service
13,222,50,1,Fri Apr 12 01:56:22 +0000 2013,-360,50.996121,-114.07320700000001,10,JOEY Chinook,3.5,1:56:22,2013412,5,Combined,1,Food
13,259,198,0,Wed Apr 17 15:29:40 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,15:29:40,2013417,2,Independent,1,Food
13,392,308,0,Wed Apr 24 15:37:30 +0000 2013,-360,51.043365,-114.06743200000001,64,Roche Bobois,2.5,15:37:30,2013424,1,Independent,3,Shop & Service
13,234,178,0,Sun Apr 28 01:42:42 +0000 2013,-360,51.04331,-114.07023000000001,2,The Whiskey,2.5,1:42:42,2013428,1,Independent,2,Nightlife Spot
13,392,308,0,Sun Apr 28 16:26:14 +0000 2013,-360,51.043365,-114.06743200000001,64,Roche Bobois,2.5,16:26:14,2013428,1,Independent,3,Shop & Service
13,184,143,0,Tue Apr 30 01:32:48 +0000 2013,-360,51.043202,-114.08748100000001,23,Co-op,3.5,1:32:48,2013430,2,Independent,3,Shop & Service
13,389,305,0,Tue Apr 30 16:01:59 +0000 2013,-360,51.052454,-114.095274,107,Westmount Animal Clinic,4.0,16:01:59,2013430,2,Independent,5,Professional & Other Places
13,390,306,0,Tue Apr 30 21:18:45 +0000 2013,-360,50.980585999999995,-114.06969699999999,64,My Sewing Room,4.0,21:18:45,2013430,5,Independent,3,Shop & Service
13,389,305,0,Fri May 03 17:45:10 +0000 2013,-360,51.052454,-114.095274,107,Westmount Animal Clinic,4.0,17:45:10,2013503,2,Independent,5,Professional & Other Places
13,411,324,0,Sat May 04 16:07:20 +0000 2013,-360,51.044609,-114.10184199999999,45,VCA Canada Western Veterinary Specialist And Emergency Centre,3.0,16:07:20,2013504,2,Independent,5,Professional & Other Places
13,411,324,0,Tue May 07 20:02:29 +0000 2013,-360,51.044609,-114.10184199999999,45,VCA Canada Western Veterinary Specialist And Emergency Centre,3.0,20:02:29,2013507,2,Independent,5,Professional & Other Places
13,412,120,1,Tue May 07 22:26:22 +0000 2013,-360,51.083863,-114.156222,29,Target,3.5,22:26:22,2013507,8,Combined,3,Shop & Service
13,413,120,1,Wed May 08 00:11:15 +0000 2013,-360,51.085802,-114.155969,111,Qoola Frozen Yogurt Bar,3.5,0:11:15,2013508,8,Combined,1,Food
13,392,308,0,Thu May 16 15:31:00 +0000 2013,-360,51.043365,-114.06743200000001,64,Roche Bobois,2.5,15:31:00,2013516,1,Independent,3,Shop & Service
13,380,50,1,Fri May 17 01:28:38 +0000 2013,-360,50.997989000000004,-114.07291399999998,77,M?????A?????C Chinook,4.5,1:28:38,2013517,5,Combined,3,Shop & Service
13,9,9,0,Sun May 19 00:51:59 +0000 2013,-360,51.037878000000006,-114.073691,4,Ship & Anchor Pub,4.0,0:51:59,2013519,1,Independent,2,Nightlife Spot
13,238,181,0,Sun May 19 18:47:44 +0000 2013,-360,51.058701,-114.05407,79,El Charrito Taqueria,4.0,18:47:44,2013519,1,Independent,1,Food
13,259,198,0,Thu May 23 15:23:35 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,15:23:35,2013523,2,Independent,1,Food
13,392,308,0,Mon May 27 15:33:48 +0000 2013,-360,51.043365,-114.06743200000001,64,Roche Bobois,2.5,15:33:48,2013527,1,Independent,3,Shop & Service
13,379,50,1,Tue Jun 04 20:21:25 +0000 2013,-360,51.000048,-114.07296799999999,37,Tory Burch,4.0,20:21:25,2013604,5,Combined,3,Shop & Service
13,414,325,0,Sun Jun 16 19:31:10 +0000 2013,-360,51.04297800000001,-114.077775,87,Metrovino,5.0,19:31:10,2013616,2,Independent,2,Nightlife Spot
13,231,175,0,Wed Jun 19 00:58:03 +0000 2013,-360,50.997051,-114.06888400000001,55,PetSmart,3.0,0:58:03,2013619,5,Independent,3,Shop & Service
13,415,326,0,Sat Jun 22 19:46:03 +0000 2013,-360,51.05508,-114.10566100000001,65,Dairy Lane Caf?????,4.5,19:46:03,2013622,2,Independent,1,Food
13,259,198,0,Fri Jul 12 15:30:30 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,15:30:30,2013712,2,Independent,1,Food
13,297,232,0,Tue Jul 16 19:40:57 +0000 2013,-360,51.03881,-114.0717,3,Red's On 4th,3.5,19:40:57,2013716,1,Independent,1,Food
13,411,324,0,Tue Jul 23 16:49:58 +0000 2013,-360,51.044609,-114.10184199999999,45,VCA Canada Western Veterinary Specialist And Emergency Centre,3.0,16:49:58,2013723,2,Independent,5,Professional & Other Places
13,259,198,0,Thu Aug 08 15:32:52 +0000 2013,-360,51.03971,-114.09445900000001,5,Starbucks,3.0,15:32:52,2013808,2,Independent,1,Food
13,416,327,0,Sat Aug 31 17:26:53 +0000 2013,-360,51.045652000000004,-114.072303,72,Cucina,4.0,17:26:53,2013831,1,Independent,1,Food
13,231,175,0,Sat Aug 31 22:35:52 +0000 2013,-360,50.997051,-114.06888400000001,55,PetSmart,3.0,22:35:52,2013831,5,Independent,3,Shop & Service
13,238,181,0,Sat Aug 31 22:56:51 +0000 2013,-360,51.058701,-114.05407,79,El Charrito Taqueria,4.0,22:56:51,2013831,1,Independent,1,Food
13,80,50,1,Sun Sep 01 22:05:47 +0000 2013,-360,50.99585,-114.07399699999999,38,Chapters,3.5,22:05:47,2013901,5,Combined,3,Shop & Service
14,417,120,1,Sun Apr 08 21:10:15 +0000 2012,-360,51.086328,-114.156272,29,Hudson's Bay,2.5,21:10:15,2012408,8,Combined,3,Shop & Service
14,398,120,1,Sun Apr 08 21:43:02 +0000 2012,-360,51.082822,-114.154247,24,Apple Store,4.0,21:43:02,2012408,8,Combined,3,Shop & Service
14,418,120,1,Sun Apr 08 22:43:00 +0000 2012,-360,51.086263,-114.15433700000001,10,Milestones Restaurants,3.0,22:43:00,2012408,8,Combined,1,Food
14,286,145,1,Sun May 13 23:03:55 +0000 2012,-360,51.043904,-114.14018700000001,89,Jubilations Calgary Dinner Theatre,4.0,23:03:55,2012513,6,Combined,4,Arts & Entertainment
14,78,50,1,Mon Jul 02 19:31:09 +0000 2012,-360,50.997526,-114.07338700000001,21,Sport Chek Chinook Centre,2.5,19:31:09,2012702,5,Combined,3,Shop & Service
14,72,60,0,Fri Jul 13 01:05:39 +0000 2012,-360,51.037535,-114.05173300000001,35,Scotiabank Saddledome,3.5,1:05:39,2012713,1,Independent,4,Arts & Entertainment
14,72,60,0,Sat Jul 14 00:59:44 +0000 2012,-360,51.037535,-114.05173300000001,35,Scotiabank Saddledome,3.5,0:59:44,2012714,1,Independent,4,Arts & Entertainment
14,214,162,1,Sun Jul 15 20:42:15 +0000 2012,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,20:42:15,2012715,3,Combined,4,Arts & Entertainment
14,214,162,1,Fri Aug 10 20:32:49 +0000 2012,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,20:32:49,2012810,3,Combined,4,Arts & Entertainment
14,419,157,1,Thu Oct 18 15:13:12 +0000 2012,-360,51.161116,-114.064792,5,Starbucks,2.5,15:13:12,20121018,3,Combined,1,Food
14,420,162,1,Thu Oct 18 19:05:42 +0000 2012,-360,51.15501,-114.06779099999999,112,Ginger Beef Bistro House,4.0,19:05:42,20121018,3,Combined,1,Food
14,214,162,1,Sun Oct 28 00:42:38 +0000 2012,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,0:42:38,20121028,3,Combined,4,Arts & Entertainment
14,421,328,0,Sat Dec 22 21:56:32 +0000 2012,-420,51.075821999999995,-113.95424299999999,83,Village Square Leisure Centre,3.0,21:56:32,20121222,0,Independent,3,Shop & Service
14,214,162,1,Sun Dec 30 00:21:38 +0000 2012,-420,51.155931,-114.067955,47,Landmark Cinemas,4.0,0:21:38,20121230,3,Combined,4,Arts & Entertainment
14,111,87,0,Tue Jan 08 22:36:56 +0000 2013,-420,50.90831,-114.06606699999999,47,Landmark Cinemas Canada,3.5,22:36:56,2013108,7,Independent,4,Arts & Entertainment
14,214,162,1,Sat Jan 12 05:42:42 +0000 2013,-420,51.155931,-114.067955,47,Landmark Cinemas,4.0,5:42:42,2013112,3,Combined,4,Arts & Entertainment
14,214,162,1,Wed Jan 16 23:44:21 +0000 2013,-420,51.155931,-114.067955,47,Landmark Cinemas,4.0,23:44:21,2013116,3,Combined,4,Arts & Entertainment
14,214,162,1,Tue Mar 05 17:33:58 +0000 2013,-420,51.155931,-114.067955,47,Landmark Cinemas,4.0,17:33:58,2013305,3,Combined,4,Arts & Entertainment
14,214,162,1,Mon Mar 11 15:44:05 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,15:44:05,2013311,3,Combined,4,Arts & Entertainment
14,214,162,1,Thu Mar 14 15:22:36 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,15:22:36,2013314,3,Combined,4,Arts & Entertainment
14,214,162,1,Sun Mar 17 00:49:13 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,0:49:13,2013317,3,Combined,4,Arts & Entertainment
14,214,162,1,Wed Apr 10 19:28:47 +0000 2013,-420,51.155931,-114.067955,47,Landmark Cinemas,4.0,19:28:47,2013410,3,Combined,4,Arts & Entertainment
14,214,162,1,Wed Apr 17 20:49:19 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,20:49:19,2013417,3,Combined,4,Arts & Entertainment
14,214,162,1,Mon Apr 22 14:25:07 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,14:25:07,2013422,3,Combined,4,Arts & Entertainment
14,214,162,1,Mon May 13 15:24:20 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,15:24:20,2013513,3,Combined,4,Arts & Entertainment
14,214,162,1,Thu May 16 00:42:14 +0000 2013,-420,51.155931,-114.067955,47,Landmark Cinemas,4.0,0:42:14,2013516,3,Combined,4,Arts & Entertainment
14,214,162,1,Sat May 18 00:48:25 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,0:48:25,2013518,3,Combined,4,Arts & Entertainment
14,111,87,0,Thu May 23 15:23:15 +0000 2013,-360,50.90831,-114.06606699999999,47,Landmark Cinemas Canada,3.5,15:23:15,2013523,7,Independent,4,Arts & Entertainment
14,214,162,1,Mon Jun 03 13:41:06 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,13:41:06,2013603,3,Combined,4,Arts & Entertainment
14,412,120,1,Sat Jun 29 20:47:03 +0000 2013,-360,51.083863,-114.156222,29,Target,3.5,20:47:03,2013629,8,Combined,3,Shop & Service
14,214,162,1,Mon Jul 22 15:18:51 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,15:18:51,2013722,3,Combined,4,Arts & Entertainment
14,214,162,1,Mon Aug 19 15:52:04 +0000 2013,-360,51.155931,-114.067955,47,Landmark Cinemas,4.0,15:52:04,2013819,3,Combined,4,Arts & Entertainment
15,422,329,0,Wed Apr 04 04:38:19 +0000 2012,-360,51.04195900000001,-114.08270900000001,2,Mikey's On 12th,3.5,4:38:19,2012404,2,Independent,2,Nightlife Spot
15,381,297,0,Sun Apr 08 18:16:40 +0000 2012,-360,50.972737,-114.070154,0,Carriage House Inn,3.0,18:16:40,2012408,5,Independent,0,Travel & Transport
15,366,285,0,Mon Apr 09 14:46:07 +0000 2012,-360,51.048004,-114.07486399999999,5,Deville Coffee,3.0,14:46:07,2012409,1,Independent,1,Food
15,423,123,1,Mon Apr 09 17:41:00 +0000 2012,-360,51.084359,-114.125504,46,Harvey's,3.0,17:41:00,2012409,8,Combined,1,Food
15,424,330,0,Tue Apr 10 13:37:23 +0000 2012,-360,51.023975,-114.108795,5,Phil and Sebastian Coffee Roasters,4.0,13:37:23,2012410,2,Independent,1,Food
15,422,329,0,Wed Apr 11 04:34:33 +0000 2012,-360,51.04195900000001,-114.08270900000001,2,Mikey's On 12th,3.5,4:34:33,2012411,2,Independent,2,Nightlife Spot
15,425,331,0,Sun Apr 15 17:52:52 +0000 2012,-360,51.022779,-114.11613799999999,23,Safeway,2.0,17:52:52,2012415,2,Independent,3,Shop & Service
15,424,330,0,Mon Apr 16 13:51:13 +0000 2012,-360,51.023975,-114.108795,5,Phil and Sebastian Coffee Roasters,4.0,13:51:13,2012416,2,Independent,1,Food
15,224,170,0,Wed Apr 18 01:28:52 +0000 2012,-360,51.038151,-114.084282,5,Caffe Beano,4.0,1:28:52,2012418,2,Independent,1,Food
15,422,329,0,Wed Apr 18 23:37:19 +0000 2012,-360,51.04195900000001,-114.08270900000001,2,Mikey's On 12th,3.5,23:37:19,2012418,2,Independent,2,Nightlife Spot
15,382,298,0,Thu Apr 19 23:23:03 +0000 2012,-360,51.047629,-114.07376299999999,5,Starbucks,2.5,23:23:03,2012419,1,Independent,1,Food
15,115,90,0,Sun Apr 22 20:24:41 +0000 2012,-360,51.040321,-114.055107,7,Cowboys Casino,3.0,20:24:41,2012422,1,Independent,4,Arts & Entertainment
15,115,90,0,Sun Apr 22 23:40:38 +0000 2012,-360,51.040321,-114.055107,7,Cowboys Casino,3.0,23:40:38,2012422,1,Independent,4,Arts & Entertainment
15,426,332,0,Mon Apr 23 23:02:52 +0000 2012,-360,51.03188400000001,-114.07158100000001,67,Bin 905 Wine & Spirits,4.0,23:02:52,2012423,1,Independent,3,Shop & Service
15,427,333,0,Tue Apr 24 02:01:46 +0000 2012,-360,51.033497,-114.07138300000001,2,Original Joe's,3.5,2:01:46,2012424,1,Independent,2,Nightlife Spot
15,422,329,0,Tue Apr 24 23:54:13 +0000 2012,-360,51.04195900000001,-114.08270900000001,2,Mikey's On 12th,3.5,23:54:13,2012424,2,Independent,2,Nightlife Spot
15,422,329,0,Fri Apr 27 22:54:20 +0000 2012,-360,51.04195900000001,-114.08270900000001,2,Mikey's On 12th,3.5,22:54:20,2012427,2,Independent,2,Nightlife Spot
15,399,23,1,Sat Apr 28 05:34:57 +0000 2012,-360,51.045662,-114.063549,2,Bear & Kilt Freehouse,4.0,5:34:57,2012428,1,Combined,2,Nightlife Spot
15,422,329,0,Wed May 02 00:09:02 +0000 2012,-360,51.04195900000001,-114.08270900000001,2,Mikey's On 12th,3.5,0:09:02,2012502,2,Independent,2,Nightlife Spot
15,428,334,0,Sat May 05 04:21:20 +0000 2012,-360,51.037861,-114.09321399999999,2,1410 World Bier Haus,3.0,4:21:20,2012505,2,Independent,2,Nightlife Spot
15,422,329,0,Wed May 09 00:05:44 +0000 2012,-360,51.04195900000001,-114.08270900000001,2,Mikey's On 12th,3.5,0:05:44,2012509,2,Independent,2,Nightlife Spot
15,429,23,1,Fri May 11 00:16:11 +0000 2012,-360,51.046396,-114.06351399999998,10,The Palomino,3.5,0:16:11,2012511,1,Combined,1,Food
15,430,335,0,Sun May 13 18:41:35 +0000 2012,-360,51.079785,-114.055176,61,Cedars Restaurant & Deli,4.5,18:41:35,2012513,1,Independent,1,Food
15,431,336,0,Mon May 14 00:53:47 +0000 2012,-360,51.000657000000004,-114.047205,0,Hotel Blackfoot,3.0,0:53:47,2012514,5,Independent,0,Travel & Transport
15,5,5,0,Tue May 15 00:37:33 +0000 2012,-360,51.047791,-114.072502,4,Local 522,3.5,0:37:33,2012515,1,Independent,2,Nightlife Spot
15,422,329,0,Tue May 15 23:38:16 +0000 2012,-360,51.04195900000001,-114.08270900000001,2,Mikey's On 12th,3.5,23:38:16,2012515,2,Independent,2,Nightlife Spot
15,429,23,1,Fri May 18 23:05:59 +0000 2012,-360,51.046396,-114.06351399999998,10,The Palomino,3.5,23:05:59,2012518,1,Combined,1,Food
15,432,337,0,Tue May 22 03:05:38 +0000 2012,-360,51.04942,-114.05521399999999,96,Booker's BBQ Grill and Crab Shack,3.5,3:05:38,2012522,1,Independent,1,Food
15,425,331,0,Thu May 24 00:13:17 +0000 2012,-360,51.022779,-114.11613799999999,23,Safeway,2.0,0:13:17,2012524,2,Independent,3,Shop & Service
15,433,338,0,Fri Jun 01 17:58:12 +0000 2012,-360,50.951484,-114.059238,45,Panther Sports Medicine & Rehabilitation Centres,5.0,17:58:12,2012601,5,Independent,5,Professional & Other Places
15,5,5,0,Tue Jun 12 01:26:31 +0000 2012,-360,51.047791,-114.072502,4,Local 522,3.5,1:26:31,2012612,1,Independent,2,Nightlife Spot
15,434,339,0,Wed Jun 13 18:36:09 +0000 2012,-360,51.047931,-114.076149,113,Chinese Village Oriental & Western,3.0,18:36:09,2012613,2,Independent,1,Food
15,5,5,0,Wed Jun 13 23:27:27 +0000 2012,-360,51.047791,-114.072502,4,Local 522,3.5,23:27:27,2012613,1,Independent,2,Nightlife Spot
15,287,222,0,Sat Jun 16 21:30:53 +0000 2012,-360,51.153090999999996,-114.011652,28,Country Hills Toyota,3.5,21:30:53,2012616,3,Independent,3,Shop & Service
15,435,340,0,Mon Jun 18 18:56:50 +0000 2012,-360,51.048564,-114.075139,16,The Copper Chimney,1.0,18:56:50,2012618,1,Independent,1,Food
15,422,329,0,Wed Jun 27 02:35:57 +0000 2012,-360,51.04195900000001,-114.08270900000001,2,Mikey's On 12th,3.5,2:35:57,2012627,2,Independent,2,Nightlife Spot
15,436,341,0,Wed Jun 27 02:52:51 +0000 2012,-360,51.03799,-114.09471299999998,38,Fair's Fair Books,3.5,2:52:51,2012627,2,Independent,3,Shop & Service
15,437,342,0,Mon Jul 02 18:28:10 +0000 2012,-360,51.022956,-114.10900900000001,2,Original Joe's,3.5,18:28:10,2012702,2,Independent,2,Nightlife Spot
15,438,343,0,Mon Jul 02 19:30:30 +0000 2012,-360,51.023812,-114.107982,65,The Loop Eating & Drinking,2.5,19:30:30,2012702,2,Independent,1,Food
15,439,344,0,Thu Jul 05 22:12:47 +0000 2012,-360,51.045246,-114.08091499999999,48,Knoxville's Tavern,2.0,22:12:47,2012705,2,Independent,2,Nightlife Spot
